id,nome,cpf,email,telefone,data_nascimento
16,M**** Novais,190.***.***-**,z****@example.net,3029,1975-12-03
98,T***** Pereira,803.***.***-**,l********@example.org,7703,1975-08-19
142,B**** Rocha,528.***.***-**,l*********@example.com,1226,1975-03-13
267,D*** Rios,527.***.***-**,o*******@example.net,8924,1975-02-11
292,Y*** Pacheco,375.***.***-**,l*****@example.org,8841,1975-07-08
378,L*** Freitas,581.***.***-**,v**************@example.com,0258,1975-01-14
495,D*** Novais,236.***.***-**,f*******@example.com,9526,1975-11-18
620,E**** Brito,857.***.***-**,i*****@example.net,4621,1975-01-29
719,P**** Dias,157.***.***-**,p**********@example.org,6039,1975-02-27
752,D*** Fogaça,029.***.***-**,s***********@example.net,8033,1975-09-07
770,Z** Souza,801.***.***-**,j************@example.org,3225,1975-03-06
792,R*** Pinto,135.***.***-**,s**********@example.org,3912,1975-12-14
828,J*** Ribeiro,752.***.***-**,d*******@example.org,4331,1975-07-28
835,R***** Rezende,250.***.***-**,a*********@example.net,8890,1975-03-25
838,T***** Mendes,203.***.***-**,e************@example.net,8529,1975-10-12
877,H**** Barbosa,619.***.***-**,a***********@example.org,0519,1975-01-11
967,M**** Fernandes,851.***.***-**,d****************@example.org,2496,1975-05-21
1025,P**** Fernandes,407.***.***-**,l********@example.com,8199,1975-05-25
1116,S** Pacheco,718.***.***-**,j***********@example.com,6458,1975-07-29
1134,S***** Vargas,178.***.***-**,a*******@example.net,2912,1975-07-05
1143,D****** Cunha,681.***.***-**,a********@example.com,6413,1975-03-10
1211,M***** Carvalho,728.***.***-**,n********@example.com,0795,1975-05-20
1239,J*** Sampaio,830.***.***-**,m*****************@example.net,9539,1975-05-04
1253,N****** Farias,590.***.***-**,m**********************@example.org,6419,1975-11-01
1272,C****** Cardoso,731.***.***-**,m********************@example.org,0989,1975-10-24
1415,E**** Santos,418.***.***-**,a*****@example.org,6913,1975-10-31
1423,S**** Cavalcante,420.***.***-**,a*************@example.com,0581,1975-11-11
1473,J*** Aparecida,035.***.***-**,o************@example.org,2792,1975-12-29
