id,nome,cpf,email,telefone,data_nascimento
71,D**** Câmara,107.***.***-**,b**********@example.org,9624,1998-04-10
94,E***** Lima,701.***.***-**,a*********@example.org,0684,1998-01-06
177,S*** Carvalho,302.***.***-**,d******************@example.org,5896,1998-01-24
248,D*** Rocha,637.***.***-**,h********@example.net,0011,1998-01-21
388,O***** Grande,729.***.***-**,o***********@example.com,9375,1998-06-22
440,M****** Jesus,574.***.***-**,g************@example.org,4955,1998-05-11
591,S** Moreira,041.***.***-**,p*******@example.com,0850,1998-08-06
742,E*** Câmara,095.***.***-**,f***********@example.com,8389,1998-10-27
771,M****** Andrade,024.***.***-**,t*************@example.net,2250,1998-10-18
880,D*** Camargo,962.***.***-**,y****@example.com,9682,1998-09-12
973,S** Guerra,359.***.***-**,g*****@example.com,0531,1998-07-29
978,E**** Sampaio,975.***.***-**,a***********@example.org,4505,1998-12-15
1128,H**** Novais,745.***.***-**,l******@example.net,2729,1998-11-07
1316,E*** Marques,074.***.***-**,s**********@example.net,5052,1998-02-22
1337,J****** Gomes,392.***.***-**,a*******************@example.com,0793,1998-01-11
1402,S** Gomes,398.***.***-**,l*****@example.net,2890,1998-02-06
1542,J****** Ribeiro,486.***.***-**,p********@example.com,8608,1998-04-20
1711,C***** Rodrigues,129.***.***-**,m*****@example.org,1027,1998-04-08
1752,L**** Cruz,021.***.***-**,h**************@example.org,7829,1998-05-24
1821,C******* Pastor,819.***.***-**,m*********************@example.org,1926,1998-01-17
1866,J****** Nogueira,905.***.***-**,m*****@example.net,3742,1998-02-27
1867,B**** Albuquerque,169.***.***-**,b*************@example.org,7639,1998-07-27
1927,L**** Nunes,569.***.***-**,g**********@example.com,5353,1998-01-21
1949,J*** Conceição,165.***.***-**,a**********@example.net,1515,1998-03-25
1968,A***** Albuquerque,692.***.***-**,h**********@example.org,9537,1998-08-10
2015,S*** Montenegro,642.***.***-**,a********@example.com,8508,1998-11-12
2053,S**** Martins,701.***.***-**,a***********@example.net,7941,1998-05-28
2082,B**** Nascimento,987.***.***-**,h********@example.net,2601,1998-11-26
2385,V******* Siqueira,085.***.***-**,o******@example.org,2610,1998-04-01
2395,Á***** Novais,589.***.***-**,l*****************@example.org,3350,1998-07-02
2639,S** Ferreira,653.***.***-**,b***********@example.com,3644,1998-11-18
2676,S**** Santos,369.***.***-**,l*******@example.org,8880,1998-08-25
2699,L**** Farias,179.***.***-**,a***************@example.net,0332,1998-03-13
2742,I******* Viana,038.***.***-**,t***********@example.com,6479,1998-06-29
2793,M**** Lopes,364.***.***-**,p*****************@example.org,0079,1998-09-01
2887,A******** Moreira,904.***.***-**,w**********@example.com,2196,1998-11-18
2916,M****** Costela,427.***.***-**,s*****************@example.com,3983,1998-11-13
3053,J****** Costa,394.***.***-**,c*****************@example.net,7098,1998-12-31
3095,J**** Conceição,610.***.***-**,j**********@example.net,0069,1998-05-23
3101,E****** Porto,423.***.***-**,f************@example.com,1390,1998-08-23
3207,V**** Rocha,158.***.***-**,a*******@example.net,5939,1998-06-12
3218,S*** Carvalho,502.***.***-**,f****************@example.net,4432,1998-07-12
3466,B**** Lima,164.***.***-**,d***********@example.net,8817,1998-07-05
3534,M**** Rosa,683.***.***-**,l*************@example.com,6953,1998-02-17
3572,D*** Cirino,835.***.***-**,k**********@example.com,9353,1998-10-14
3671,A** Barbosa,803.***.***-**,r*********@example.com,9624,1998-05-25
3724,B***** Pastor,602.***.***-**,j******@example.com,1074,1998-06-02
3749,B**** Monteiro,975.***.***-**,b***************@example.net,8893,1998-07-09
3814,I** Guerra,490.***.***-**,c**********@example.com,5625,1998-05-11
3857,J**** Sousa,645.***.***-**,s*********@example.org,4326,1998-11-26
3864,L*** Gomes,293.***.***-**,p***********@example.com,0434,1998-02-14
3893,V**** Rodrigues,236.***.***-**,r***********@example.net,0855,1998-01-20
3899,S*** Alves,712.***.***-**,u******@example.net,0645,1998-09-04
3923,E***** Rodrigues,034.***.***-**,f************@example.net,8333,1998-05-15
3942,R*** Cunha,756.***.***-**,e************@example.org,3845,1998-06-25
4004,M**** Barros,071.***.***-**,d**********@example.org,5397,1998-01-10
4018,M**** Cruz,891.***.***-**,a************@example.com,0896,1998-04-17
4029,D*** Sales,901.***.***-**,c******@example.com,4953,1998-12-15
4039,A***** Fernandes,948.***.***-**,a************@example.org,2368,1998-08-16
4121,R****** Mendonça,187.***.***-**,p*******@example.com,9203,1998-12-27
4214,M***** Marques,538.***.***-**,x*****@example.com,8040,1998-12-20
4268,B****** Andrade,708.***.***-**,c********@example.net,1790,1998-06-24
4509,I**** Teixeira,182.***.***-**,c****************@example.net,4152,1998-03-29
4525,D** Sá,315.***.***-**,f**********@example.org,8594,1998-05-01
4608,L*** Leão,428.***.***-**,f*****************@example.net,9998,1998-06-09
4630,Í*** Macedo,913.***.***-**,d*****@example.org,0372,1998-06-06
4694,I****** Melo,290.***.***-**,p*******@example.org,0648,1998-05-23
4758,D*** Ferreira,095.***.***-**,b********@example.org,3970,1998-11-28
4761,F******* Marques,152.***.***-**,h******@example.com,7433,1998-05-19
4870,D*** Garcia,067.***.***-**,d*********@example.net,3037,1998-01-27
5069,A** Monteiro,850.***.***-**,c********@example.org,1663,1998-01-09
5119,M***** Montenegro,932.***.***-**,c*************@example.org,4558,1998-01-18
5164,E****** Neves,734.***.***-**,l****@example.net,4916,1998-06-12
