id,nome,cpf,email,telefone,data_nascimento
24,S** Dias,526.***.***-**,d**********@example.net,8493,2004-08-14
81,A**** Aparecida,657.***.***-**,a********@example.org,4315,2004-06-06
99,D** Aparecida,850.***.***-**,n*********@example.org,7736,2004-09-12
117,S**** Câmara,584.***.***-**,g*****************@example.org,4650,2004-09-14
359,D** Sousa,187.***.***-**,u*****@example.net,8788,2004-10-26
392,B***** Nascimento,087.***.***-**,r*************@example.net,0303,2004-01-18
393,B**** Porto,983.***.***-**,v**********@example.org,5919,2004-11-24
455,A** Albuquerque,185.***.***-**,l********@example.net,2749,2004-07-12
561,A****** Santos,839.***.***-**,m******************@example.org,6810,2004-04-28
570,M****** Campos,589.***.***-**,m*************@example.com,9393,2004-10-28
652,C****** Gomes,025.***.***-**,b*****@example.com,9042,2004-07-22
699,J****** Pires,467.***.***-**,g***************@example.com,6358,2004-12-07
735,L***** Siqueira,892.***.***-**,m***********@example.org,4942,2004-11-06
763,J**** Peixoto,354.***.***-**,m**********@example.org,6512,2004-01-31
834,M***** Rodrigues,468.***.***-**,h************@example.net,3190,2004-06-04
850,V**** Nunes,086.***.***-**,m**************@example.com,5884,2004-01-04
871,D****** Moura,714.***.***-**,j***********@example.com,8008,2004-03-31
909,M**** Mata,460.***.***-**,o******@example.com,0484,2004-05-05
957,M***** Mendes,245.***.***-**,x****@example.net,1531,2004-08-19
983,J*** Macedo,071.***.***-**,m**************@example.com,1570,2004-09-21
1018,B****** Barbosa,190.***.***-**,q******@example.net,7703,2004-05-25
1087,M**** Sales,065.***.***-**,r******@example.net,1108,2004-12-19
1107,A****** Borges,204.***.***-**,j*******@example.com,8284,2004-07-19
1165,G****** Lima,439.***.***-**,o*******@example.net,2065,2004-09-22
1180,F******** Cardoso,415.***.***-**,l**********************@example.net,5904,2004-09-14
1200,E**** Cardoso,570.***.***-**,e**********@example.net,6904,2004-03-18
1247,A*** Cavalcanti,093.***.***-**,n*****@example.net,2028,2004-11-16
1263,I*** Melo,247.***.***-**,g******@example.net,8393,2004-11-08
1265,A** Alves,173.***.***-**,m********@example.com,7000,2004-01-16
1344,S** Costa,054.***.***-**,a***********@example.com,1388,2004-06-30
1521,V**** Porto,750.***.***-**,v******@example.org,1356,2004-07-07
1613,D** Mata,053.***.***-**,e******@example.com,5031,2004-11-21
1620,G*** Moraes,027.***.***-**,d*******************@example.org,4705,2004-03-13
