id,nome,cpf,email,telefone,data_nascimento
45,N****** Peixoto,801.***.***-**,a*******************@example.net,5093,1969-03-15
150,C***** Oliveira,928.***.***-**,i*******@example.com,2811,1969-04-27
159,S** Melo,015.***.***-**,g*******@example.org,2163,1969-05-05
182,S**** Novais,194.***.***-**,d***********@example.net,5603,1969-11-19
298,B**** Novaes,324.***.***-**,l*******@example.com,9563,1969-05-26
355,S**** Pires,732.***.***-**,f***********@example.org,0447,1969-03-26
398,B**** Ribeiro,789.***.***-**,c*****@example.org,9820,1969-01-13
444,I****** Cardoso,601.***.***-**,j***********@example.com,0180,1969-11-09
512,I****** Rosa,794.***.***-**,r*******@example.org,1000,1969-02-04
546,S**** Vieira,710.***.***-**,k****@example.org,9886,1969-05-31
683,H****** Pinto,196.***.***-**,m*****@example.org,7339,1969-09-11
686,B****** Rodrigues,904.***.***-**,m****@example.com,3526,1969-12-28
874,L***** Pimenta,187.***.***-**,t*******@example.com,5458,1969-12-25
921,H**** Siqueira,730.***.***-**,b*********@example.org,8100,1969-11-01
1017,J****** Santos,193.***.***-**,a************@example.com,6631,1969-06-29
1062,S*** Costa,531.***.***-**,a**********************@example.org,6084,1969-03-10
1117,M**** Macedo,183.***.***-**,g**************@example.org,8665,1969-03-25
1132,G******* Azevedo,326.***.***-**,l******@example.org,6062,1969-04-24
1308,L***** Brito,610.***.***-**,y******@example.net,7872,1969-01-04
1322,D** Ramos,819.***.***-**,c**************@example.com,5594,1969-03-08
1357,J*** Cirino,164.***.***-**,w*******@example.org,3552,1969-09-17
1438,M**** Paz,390.***.***-**,e*******@example.org,4830,1969-01-28
1471,Y***** Carvalho,180.***.***-**,m****************@example.org,6100,1969-09-14
1538,L**** Costela,596.***.***-**,i**************@example.org,1124,1969-10-15
1746,M**** Costa,527.***.***-**,d************@example.org,6248,1969-05-04
1799,S** Alves,157.***.***-**,c***********@example.net,2935,1969-12-29
1891,D** Guerra,209.***.***-**,s*******@example.net,6135,1969-04-03
1924,C******* Pastor,751.***.***-**,b***********@example.com,1299,1969-04-28
1988,M**** Albuquerque,951.***.***-**,a********@example.com,9871,1969-01-20
2088,C*** Pires,724.***.***-**,s***********@example.net,0316,1969-12-02
2159,R***** Vasconcelos,910.***.***-**,l*******@example.net,2324,1969-05-04
2190,L*** Sampaio,761.***.***-**,j*****@example.com,4295,1969-07-31
2210,J*** Costa,943.***.***-**,g**********@example.net,2251,1969-10-10
2252,R*** Teixeira,314.***.***-**,s*******@example.org,6819,1969-02-07
2325,A** Abreu,648.***.***-**,v************@example.net,6869,1969-05-24
2366,M**** Nunes,832.***.***-**,i*********@example.net,7466,1969-04-13
2394,E**** Guerra,430.***.***-**,c**********************@example.net,2716,1969-03-04
2444,C**** Cassiano,562.***.***-**,i*****@example.net,8552,1969-06-26
2499,G******* Costa,841.***.***-**,f***********@example.net,9540,1969-02-16
2519,M***** Azevedo,593.***.***-**,b*****@example.org,8430,1969-11-18
2597,M**** Cavalcanti,061.***.***-**,d*************@example.org,6763,1969-04-17
2643,B**** Jesus,381.***.***-**,l**************@example.com,0974,1969-04-14
2659,O***** Carvalho,526.***.***-**,q*****@example.org,1327,1969-08-14
2847,D*** Macedo,178.***.***-**,e*******@example.org,0564,1969-02-13
2897,E**** Correia,208.***.***-**,g********@example.com,4432,1969-09-21
2907,D** Pastor,810.***.***-**,r*******************@example.org,3490,1969-12-22
2969,C***** Novais,270.***.***-**,j***********@example.net,6497,1969-08-10
2976,L**** Almeida,706.***.***-**,a*****@example.net,4683,1969-02-25
3009,J*** Rosa,345.***.***-**,t****@example.org,4955,1969-01-29
3026,B******* Luz,601.***.***-**,c*************@example.org,1177,1969-01-14
3148,D*** Moreira,362.***.***-**,j***************@example.com,0156,1969-10-30
3178,S** Almeida,813.***.***-**,s**********@example.com,3792,1969-11-18
3250,A***** Garcia,802.***.***-**,g*****************@example.org,0356,1969-09-01
3267,C***** Rocha,308.***.***-**,f***********@example.com,0939,1969-07-16
3388,S** Mendonça,943.***.***-**,a****************@example.net,0509,1969-11-02
3463,D** Macedo,851.***.***-**,b***********@example.net,8145,1969-12-03
3469,Y** Guerra,325.***.***-**,f**********@example.net,7446,1969-09-22
3555,D** Grande,945.***.***-**,m**************@example.org,7902,1969-09-07
3594,M**** Ferreira,854.***.***-**,a********@example.org,8865,1969-03-09
3813,M***** Montenegro,105.***.***-**,d*****************@example.net,2817,1969-10-11
3898,E****** Rocha,804.***.***-**,m*****************@example.org,4828,1969-07-11
4012,P**** Farias,205.***.***-**,b***************@example.net,6711,1969-12-21
4142,V******* Leão,398.***.***-**,l*****************@example.com,0827,1969-08-21
4146,G****** Câmara,571.***.***-**,h************@example.com,3112,1969-06-22
4330,L*** Mendonça,479.***.***-**,t******@example.org,8335,1969-02-04
4551,B***** Machado,703.***.***-**,m************@example.com,2282,1969-09-29
4567,S** Vasconcelos,217.***.***-**,m*****************@example.org,6844,1969-04-11
4633,L****** Fonseca,486.***.***-**,g**************@example.net,8936,1969-12-31
4668,L****** Moura,679.***.***-**,m***********@example.org,7835,1969-06-12
4737,L**** Albuquerque,918.***.***-**,g**********@example.org,2093,1969-03-20
4750,C****** Oliveira,905.***.***-**,u*******@example.org,2826,1969-09-23
4824,A** Nogueira,405.***.***-**,j******@example.net,9667,1969-11-09
