id,nome,cpf,email,telefone,data_nascimento
86,D***** Farias,134.***.***-**,l********@example.org,1339,1961-09-13
134,M****** Lopes,502.***.***-**,a***************@example.net,5167,1961-11-20
435,G****** Monteiro,298.***.***-**,l***************@example.com,4228,1961-12-15
484,L*** Fonseca,738.***.***-**,f*****************@example.net,5015,1961-02-24
558,F******** Sousa,036.***.***-**,e*****@example.org,2305,1961-05-18
573,V******* Caldeira,573.***.***-**,k********@example.org,6236,1961-05-13
646,D*** Souza,721.***.***-**,z*******@example.org,8645,1961-09-03
650,M**** Pimenta,812.***.***-**,h*******@example.org,3184,1961-02-20
673,A** Costela,372.***.***-**,y*********@example.net,6323,1961-09-10
781,H****** Siqueira,431.***.***-**,m***************@example.org,2493,1961-09-02
854,L*** Cardoso,281.***.***-**,j******@example.org,5959,1961-03-22
861,M***** Albuquerque,761.***.***-**,j*************@example.net,3005,1961-01-28
892,S*** Pastor,367.***.***-**,l**************@example.org,2318,1961-07-23
1036,L*** Teixeira,582.***.***-**,l****************@example.net,8727,1961-12-20
1110,M****** Luz,027.***.***-**,v*********@example.org,3741,1961-02-26
1240,S*** Costa,401.***.***-**,l*******************@example.org,5987,1961-11-23
1250,C*** Andrade,809.***.***-**,a*****************@example.net,3051,1961-06-24
1312,G******** Souza,846.***.***-**,b*****@example.net,7359,1961-12-10
1314,L**** Pires,046.***.***-**,n***************@example.com,2179,1961-05-29
1353,S** Borges,502.***.***-**,j*****@example.net,3924,1961-02-06
1374,S**** Azevedo,895.***.***-**,l************@example.org,3051,1961-06-03
1407,H**** Nogueira,690.***.***-**,b********@example.net,7553,1961-05-02
1413,M**** Barros,128.***.***-**,k************@example.org,0297,1961-08-21
1429,S**** Cardoso,521.***.***-**,m***************@example.net,3664,1961-06-13
1527,O***** Farias,402.***.***-**,h***********@example.org,9862,1961-05-21
1586,D*** Rocha,579.***.***-**,d******************@example.net,0090,1961-08-11
1593,H****** Campos,593.***.***-**,l******@example.com,9211,1961-11-28
1676,D** Alves,438.***.***-**,r*******@example.com,5633,1961-03-24
1768,S**** Garcia,412.***.***-**,m*****@example.org,4098,1961-08-16
1822,L**** Oliveira,148.***.***-**,b*********@example.com,3604,1961-01-06
2097,S**** Correia,298.***.***-**,r*************@example.com,0541,1961-07-10
2152,G****** Neves,625.***.***-**,o************@example.net,2704,1961-09-07
2160,T***** Nogueira,061.***.***-**,e**********@example.com,0729,1961-05-28
2169,A** Cassiano,231.***.***-**,s**********@example.com,7713,1961-12-05
2220,J*** Cruz,914.***.***-**,e*******@example.net,2841,1961-12-31
