id,nome,cpf,email,telefone,data_nascimento
63,A***** Guerra,276.***.***-**,h***********@example.org,8246,2000-08-03
135,C***** Moreira,940.***.***-**,a**********@example.org,9481,2000-12-12
215,R**** Correia,125.***.***-**,h********@example.net,0736,2000-04-24
235,C******* Ramos,956.***.***-**,r**********@example.com,6135,2000-03-13
487,S** Novaes,938.***.***-**,j*****@example.com,9986,2000-05-18
498,F******* Dias,192.***.***-**,c***********@example.com,1642,2000-01-27
513,C****** Gonçalves,698.***.***-**,h********@example.org,3348,2000-02-09
525,H***** Borges,839.***.***-**,p******************@example.com,7121,2000-09-21
542,S** Sá,763.***.***-**,q***********@example.net,5332,2000-01-19
548,O*** Cassiano,932.***.***-**,a***************@example.com,5862,2000-12-05
607,J*** Souza,634.***.***-**,a**********@example.net,8259,2000-06-22
704,C**** Alves,013.***.***-**,d******@example.net,7738,2000-03-20
714,L*** Costela,391.***.***-**,j****@example.com,1849,2000-02-25
767,A****** Barros,478.***.***-**,a*********@example.net,4557,2000-08-26
788,L****** Leão,601.***.***-**,m********@example.net,2598,2000-02-17
948,D****** Teixeira,017.***.***-**,l*******@example.org,5687,2000-05-11
1044,L*** Gonçalves,739.***.***-**,d***************@example.com,0095,2000-09-13
1083,L*** Pacheco,423.***.***-**,i**********@example.org,5922,2000-03-29
1262,Z** Souza,962.***.***-**,l********@example.net,6209,2000-03-23
1305,L*** Pereira,812.***.***-**,l******@example.org,2046,2000-12-14
1340,R***** Fonseca,078.***.***-**,y*****@example.com,9306,2000-10-21
1452,G******** Pinto,892.***.***-**,w********@example.org,7751,2000-09-14
1535,Í*** Caldeira,486.***.***-**,c**********@example.org,0559,2000-07-26
1562,A** Vasconcelos,538.***.***-**,m*************@example.com,6505,2000-04-09
1565,A****** Vargas,605.***.***-**,d************@example.net,2436,2000-10-02
1601,K****** Moraes,932.***.***-**,f*************@example.net,4945,2000-05-05
1772,Á***** Cardoso,857.***.***-**,c**********@example.com,3954,2000-12-07
1773,A*** Brito,803.***.***-**,d*******@example.org,7970,2000-12-28
1830,D** Nascimento,362.***.***-**,h**************@example.com,4479,2000-10-20
1943,S***** Moraes,145.***.***-**,t******@example.com,0389,2000-08-09
2017,V******** Cavalcanti,249.***.***-**,e************@example.com,1345,2000-08-21
2027,S***** Almeida,291.***.***-**,m********@example.org,3398,2000-11-30
2081,E****** Martins,380.***.***-**,r***********@example.com,6693,2000-08-15
2153,A***** Pinto,754.***.***-**,a*********@example.org,2432,2000-11-04
2281,M****** Azevedo,682.***.***-**,j*********@example.org,2358,2000-09-20
2289,S*** Alves,785.***.***-**,m*************@example.com,3204,2000-04-06
2408,S** Sampaio,279.***.***-**,x*********@example.com,6501,2000-09-05
2419,M***** Rios,846.***.***-**,g********@example.net,8102,2000-04-01
2522,M**** Moura,403.***.***-**,g*******@example.com,1235,2000-04-26
2544,L** Câmara,481.***.***-**,d*********************@example.com,0846,2000-07-03
2586,A***** Rios,820.***.***-**,d************@example.org,1971,2000-10-24
2633,M**** Machado,362.***.***-**,r**********@example.com,5405,2000-07-24
2759,J*** Fernandes,246.***.***-**,a*******@example.net,3779,2000-08-18
2799,I****** Viana,702.***.***-**,a*****@example.net,1809,2000-06-10
2850,G****** Ribeiro,615.***.***-**,l********@example.org,8950,2000-06-20
2873,S*** Costela,905.***.***-**,d**************@example.net,6034,2000-10-01
2889,G*** Fernandes,342.***.***-**,b********@example.net,5447,2000-10-02
2896,B**** Santos,593.***.***-**,p*************@example.org,8166,2000-04-13
2921,S*** Montenegro,695.***.***-**,a************@example.com,1054,2000-04-11
2973,L*** Silveira,732.***.***-**,c**************@example.org,2120,2000-06-20
3054,L**** Marques,423.***.***-**,m*************@example.com,5164,2000-02-27
