id,nome,cpf,email,telefone,data_nascimento
9,C***** Novaes,873.***.***-**,a***********@example.com,1614,1952-11-10
38,C******* Rosa,367.***.***-**,n**********@example.net,7126,1952-05-16
95,P**** Moraes,130.***.***-**,j**************@example.net,0358,1952-01-23
288,C**** Correia,105.***.***-**,m************@example.org,5193,1952-02-09
340,G****** Andrade,540.***.***-**,k*************@example.net,3760,1952-07-23
364,S** Farias,164.***.***-**,m************@example.net,2944,1952-08-28
372,B******* Nunes,913.***.***-**,c************@example.com,3226,1952-02-05
390,E*** Aparecida,481.***.***-**,r****@example.org,3172,1952-02-27
457,P**** Andrade,461.***.***-**,e********@example.com,8006,1952-09-10
556,M**** Cavalcante,602.***.***-**,m***********@example.com,4067,1952-12-20
559,T******* Costa,472.***.***-**,m************@example.com,0655,1952-11-16
615,A** Rodrigues,546.***.***-**,o*****@example.net,5868,1952-07-12
684,D*** Conceição,374.***.***-**,b*******@example.net,2053,1952-10-05
922,A** Mota,368.***.***-**,c**********@example.com,9608,1952-04-24
924,M**** Cavalcanti,719.***.***-**,d************@example.com,3238,1952-12-01
952,S*** Cunha,650.***.***-**,l***********@example.net,3633,1952-08-22
963,Y** Nogueira,468.***.***-**,d************@example.org,9467,1952-08-10
980,R*** Pimenta,380.***.***-**,a***********@example.org,3458,1952-03-26
1003,L**** Mota,807.***.***-**,m**********@example.net,4593,1952-10-20
1047,L*** Vargas,083.***.***-**,a*************@example.org,9713,1952-01-15
1060,M***** Rodrigues,278.***.***-**,l*****************@example.net,6853,1952-03-04
1151,J**** Cruz,546.***.***-**,l*********************@example.net,4532,1952-09-11
1264,F******* Costela,247.***.***-**,m**************@example.org,1932,1952-01-08
1282,A******** Cirino,819.***.***-**,t*****@example.org,0559,1952-09-03
1339,S**** Conceição,746.***.***-**,d**************@example.net,3164,1952-02-15
1432,A******** Freitas,125.***.***-**,s****************@example.com,0800,1952-04-13
1456,A***** Sá,683.***.***-**,j*****@example.net,7222,1952-08-10
1569,H****** Silveira,378.***.***-**,l**************@example.org,7940,1952-01-15
1705,M**** Martins,128.***.***-**,v*************************@example.net,7829,1952-09-23
1763,M**** Teixeira,784.***.***-**,s*****@example.org,0694,1952-03-07
1789,C******* Conceição,491.***.***-**,m***************@example.com,3134,1952-10-15
1903,L****** Rocha,904.***.***-**,p*****************@example.com,7827,1952-10-01
1985,D*** Oliveira,081.***.***-**,v*******@example.org,8375,1952-03-04
2163,C***** Costa,027.***.***-**,v********@example.net,5635,1952-12-30
2176,S***** Fogaça,982.***.***-**,b******@example.net,5394,1952-12-24
2237,B******* Siqueira,952.***.***-**,e*******@example.org,4435,1952-12-12
2255,S** Santos,732.***.***-**,a*****************@example.net,5852,1952-08-21
2273,S** Nunes,674.***.***-**,j***********@example.org,5191,1952-03-30
2322,B***** Moraes,530.***.***-**,p***********@example.com,0152,1952-12-06
2397,A**** Monteiro,053.***.***-**,w*******@example.org,0601,1952-12-07
2542,J*** Mendes,832.***.***-**,n********@example.net,6278,1952-12-17
2560,L*** Novais,213.***.***-**,e*****@example.org,3095,1952-10-12
2607,A***** Gomes,718.***.***-**,b*******@example.com,0383,1952-07-19
2664,S**** Jesus,358.***.***-**,r********@example.com,4778,1952-12-27
2687,E**** Viana,630.***.***-**,t*****@example.com,4141,1952-12-22
2748,I*** Lima,836.***.***-**,b********@example.org,0101,1952-01-13
2833,M**** Martins,726.***.***-**,a**********@example.net,6766,1952-08-19
2860,M***** Barros,960.***.***-**,r***********@example.com,0566,1952-02-27
2933,M****** Conceição,896.***.***-**,c**************@example.com,0967,1952-04-06
2981,S**** Rodrigues,762.***.***-**,c*********@example.com,1070,1952-03-17
3023,E******** Teixeira,893.***.***-**,j**********@example.org,1883,1952-05-19
3058,G******* Costela,297.***.***-**,a******************@example.org,4520,1952-05-01
3131,B****** Cruz,563.***.***-**,y********@example.org,0194,1952-05-16
3212,S** Guerra,267.***.***-**,m***********@example.net,0160,1952-11-28
3231,L**** Rezende,475.***.***-**,a**************@example.com,7009,1952-01-26
3367,T*** Aragão,601.***.***-**,c********@example.com,7671,1952-12-19
3369,I*** Siqueira,795.***.***-**,m*******@example.org,1273,1952-04-01
3397,S** Sá,476.***.***-**,r*********@example.net,1142,1952-02-12
3404,D** Costela,379.***.***-**,a**********@example.net,6883,1952-11-04
3429,S** Sousa,764.***.***-**,m**************@example.net,0280,1952-05-07
3441,V******* Mata,096.***.***-**,x*******@example.org,4296,1952-11-19
3493,S** Martins,946.***.***-**,g*********@example.com,6209,1952-09-16
3697,A** Pinto,482.***.***-**,a********@example.com,6497,1952-01-06
3844,S*** Macedo,927.***.***-**,j*****@example.net,3218,1952-10-27
3913,M**** Fonseca,063.***.***-**,d*************@example.org,5609,1952-07-12
3943,M**** Jesus,321.***.***-**,k*******@example.net,7751,1952-02-02
3981,L*** Santos,470.***.***-**,v******@example.com,2392,1952-10-14
3998,S***** Pinto,416.***.***-**,d**********@example.net,0442,1952-10-06
4016,O***** Pacheco,280.***.***-**,l********@example.com,6375,1952-12-08
4063,D** Azevedo,429.***.***-**,o*******@example.net,5433,1952-12-22
4106,D** Garcia,251.***.***-**,d********@example.org,0316,1952-01-08
4128,N***** Cirino,172.***.***-**,m*********************@example.com,2318,1952-06-03
4162,L*** Luz,540.***.***-**,d**********@example.org,7083,1952-05-06
4178,V****** Gonçalves,874.***.***-**,l********@example.org,7904,1952-11-05
4203,L**** Rosa,961.***.***-**,b***********@example.org,3408,1952-06-30
4293,A**** Guerra,937.***.***-**,e******@example.org,8824,1952-11-21
4318,E***** Guerra,128.***.***-**,s********@example.org,2443,1952-04-14
4361,L*** Machado,216.***.***-**,m********@example.org,9210,1952-02-11
4409,L****** Machado,976.***.***-**,o*******@example.org,4886,1952-11-23
4445,Y*** Duarte,230.***.***-**,b**********@example.net,8316,1952-08-01
4530,S**** Luz,407.***.***-**,d**********@example.net,2503,1952-08-08
4617,D** Leão,042.***.***-**,a*************@example.net,6771,1952-11-01
4695,M****** Marques,219.***.***-**,i************@example.net,7560,1952-07-03
4712,A** Paz,706.***.***-**,m******************@example.net,5657,1952-11-14
4731,J*** Vasconcelos,934.***.***-**,h*********@example.org,5959,1952-06-06
4855,V****** Costela,829.***.***-**,r***********@example.com,0867,1952-09-26
4908,D***** Alves,796.***.***-**,d***********@example.org,1184,1952-03-18
