id,nome,cpf,email,telefone,data_nascimento
275,A** Peixoto,975.***.***-**,e***************@example.org,8459,1955-11-18
341,L**** Sousa,759.***.***-**,n********@example.org,8016,1955-08-17
395,D** Castro,123.***.***-**,c*****@example.net,4051,1955-12-28
453,A** Novaes,460.***.***-**,l*****@example.org,7555,1955-10-21
480,P***** Marques,816.***.***-**,h*****@example.org,5016,1955-03-10
532,R**** Fonseca,680.***.***-**,d********************@example.com,2548,1955-01-12
585,Y*** Pereira,961.***.***-**,m**************@example.com,6098,1955-01-16
623,S** Farias,346.***.***-**,s***********@example.net,4658,1955-11-10
746,A****** Cardoso,531.***.***-**,i*********@example.net,7226,1955-07-20
765,D** Duarte,150.***.***-**,c******@example.org,3715,1955-12-01
863,A****** Cruz,043.***.***-**,c**********@example.net,4206,1955-01-05
868,J**** Cruz,948.***.***-**,y******@example.net,4140,1955-12-19
875,I****** Grande,791.***.***-**,d***********@example.org,9230,1955-06-25
944,K**** Pires,083.***.***-**,g******************@example.com,6327,1955-04-17
962,D***** Silveira,621.***.***-**,s*********@example.com,8676,1955-10-02
972,S*** Carvalho,863.***.***-**,d********************@example.net,6466,1955-11-18
1093,C****** Rocha,082.***.***-**,k*******@example.org,3019,1955-10-08
1108,J*** Mota,794.***.***-**,y*******@example.org,5221,1955-11-18
1127,I******* Sousa,489.***.***-**,r***************@example.org,2955,1955-08-13
1142,M****** Almeida,623.***.***-**,v***********@example.net,4223,1955-11-14
1159,R*** Nunes,854.***.***-**,l*******@example.net,1615,1955-08-26
1230,C***** Aragão,589.***.***-**,b********@example.net,5555,1955-05-05
1274,R*** Rocha,521.***.***-**,u****@example.com,1790,1955-12-20
1299,D*** Sales,415.***.***-**,e******@example.net,1270,1955-12-19
1355,M**** Castro,536.***.***-**,l****************@example.net,8663,1955-08-14
1578,N***** Nunes,238.***.***-**,h**********@example.org,1443,1955-04-24
1646,F***** Costa,724.***.***-**,g**********@example.org,2385,1955-02-22
1674,A***** Pereira,659.***.***-**,n*******@example.org,3988,1955-08-24
1675,P**** Câmara,012.***.***-**,p*************@example.org,7579,1955-04-25
1695,M***** Ferreira,718.***.***-**,j***************@example.net,3088,1955-07-28
