id,nome,cpf,email,telefone,data_nascimento
28,A**** Rocha,794.***.***-**,u*****@example.net,2700,1976-06-20
62,D*** Santos,320.***.***-**,l******************@example.org,2062,1976-04-19
110,L**** Silva,021.***.***-**,v*******@example.org,7357,1976-10-08
202,V******* Rocha,260.***.***-**,b**********@example.net,4426,1976-03-08
242,H***** Duarte,547.***.***-**,d*********@example.org,1947,1976-12-16
251,C***** Ferreira,837.***.***-**,y********@example.com,5921,1976-08-23
254,G******* Mendonça,956.***.***-**,j****************@example.com,3156,1976-01-16
305,D***** Freitas,653.***.***-**,a************@example.org,5809,1976-06-12
320,E**** Grande,130.***.***-**,m************@example.com,9389,1976-09-18
470,A****** Rosa,769.***.***-**,a*********@example.org,2954,1976-12-04
488,M**** Gonçalves,193.***.***-**,s*****@example.com,0722,1976-11-26
507,A** Pereira,017.***.***-**,c*********@example.com,3049,1976-06-27
530,R*** Martins,428.***.***-**,a***********@example.org,2858,1976-07-12
579,A** Cavalcanti,067.***.***-**,m************@example.org,7330,1976-06-26
648,J*** Abreu,953.***.***-**,a******************@example.org,6637,1976-03-02
814,L*** Teixeira,208.***.***-**,p****@example.net,8838,1976-08-25
984,A** Azevedo,384.***.***-**,d*********@example.com,4972,1976-10-18
1002,R*** Câmara,794.***.***-**,c*******@example.net,2255,1976-12-09
1032,J*** Costela,651.***.***-**,a********@example.org,9684,1976-09-15
1139,S*** Correia,198.***.***-**,d****************@example.org,5113,1976-07-03
1141,D** Alves,074.***.***-**,m*****************@example.org,0503,1976-04-02
1173,I****** Vasconcelos,843.***.***-**,d*******@example.com,4600,1976-12-15
1198,J*** Siqueira,268.***.***-**,m*******@example.net,2191,1976-02-17
1210,J*** Marques,608.***.***-**,m****************@example.org,2384,1976-09-28
1233,R*** Pastor,398.***.***-**,b**********@example.org,4284,1976-11-21
1287,L*** Aparecida,312.***.***-**,c*********************@example.com,8954,1976-06-03
1290,C****** Peixoto,354.***.***-**,p************@example.net,3094,1976-03-11
1307,L**** Pacheco,405.***.***-**,j*****************@example.com,0881,1976-06-14
1360,D**** Siqueira,013.***.***-**,i*********@example.net,7396,1976-08-13
1607,B**** Duarte,702.***.***-**,m*****@example.com,7209,1976-10-06
1685,M**** Viana,298.***.***-**,k********@example.com,0370,1976-02-03
1720,B****** Rocha,421.***.***-**,c***********@example.org,9385,1976-05-15
1757,T***** Azevedo,657.***.***-**,n*****************@example.com,3714,1976-06-20
1794,D*** Cunha,798.***.***-**,m**************@example.net,6544,1976-09-14
1805,T***** Pereira,219.***.***-**,m*****************@example.org,6353,1976-11-09
1808,B**** Conceição,702.***.***-**,m*****@example.com,6772,1976-08-29
1825,M*** Guerra,682.***.***-**,d***************@example.com,9519,1976-05-30
1869,S** Pacheco,781.***.***-**,r*******@example.com,4759,1976-02-18
1999,D** Rocha,351.***.***-**,f******@example.net,3771,1976-10-03
2154,A** Rodrigues,469.***.***-**,d*******@example.org,8458,1976-09-09
2178,Y** Nunes,281.***.***-**,m*******@example.net,6074,1976-01-15
2189,O***** Gomes,897.***.***-**,t*******@example.net,8247,1976-10-10
2224,S** Macedo,725.***.***-**,d*******@example.org,9098,1976-03-29
2371,R*** Pimenta,698.***.***-**,f*************@example.com,3579,1976-01-09
2512,I**** Correia,841.***.***-**,c****************@example.org,2851,1976-02-04
2583,M**** Pastor,897.***.***-**,d***************@example.org,2210,1976-06-28
2622,D** Fonseca,698.***.***-**,m****************@example.com,0029,1976-05-07
2653,A***** Albuquerque,812.***.***-**,g**********@example.org,2621,1976-05-27
2701,L**** Albuquerque,259.***.***-**,q*******@example.org,5744,1976-04-05
2704,L**** Alves,506.***.***-**,l***************@example.net,7282,1976-12-02
2771,A** Almeida,506.***.***-**,d***********@example.com,3529,1976-07-25
2779,J*** Souza,639.***.***-**,c******@example.org,9549,1976-08-31
2800,S**** Sampaio,496.***.***-**,d*********@example.org,0720,1976-04-25
2830,J*** Costa,409.***.***-**,c**************@example.com,1192,1976-11-26
2909,Í*** Souza,938.***.***-**,a************@example.org,8607,1976-03-09
3049,A****** Viana,940.***.***-**,l****@example.com,0920,1976-12-17
3071,S** Pinto,461.***.***-**,g************@example.org,6198,1976-03-20
3110,A***** Ramos,681.***.***-**,m************@example.com,3218,1976-01-31
3172,S**** Brito,291.***.***-**,m***********@example.org,3311,1976-01-21
3291,T***** Freitas,235.***.***-**,v********@example.net,3500,1976-10-09
3296,M**** Moreira,046.***.***-**,d******@example.net,4940,1976-12-13
3308,D** Pires,172.***.***-**,s************@example.net,7178,1976-11-21
3319,B******* Pimenta,769.***.***-**,c********@example.net,1132,1976-05-22
3335,J*** Costa,970.***.***-**,r******@example.net,1872,1976-07-15
3351,D***** Rosa,456.***.***-**,j******@example.com,4285,1976-07-28
3453,S** Nogueira,438.***.***-**,b*******@example.org,5203,1976-10-02
3576,L*** Leão,251.***.***-**,m**********@example.net,9715,1976-07-11
3643,D*** Farias,809.***.***-**,l******@example.net,8333,1976-04-08
3656,C***** Guerra,435.***.***-**,p******@example.org,2545,1976-03-24
3721,J*** Leão,782.***.***-**,h**************@example.org,9133,1976-04-03
