id,nome,cpf,email,telefone,data_nascimento
7,A***** Neves,430.***.***-**,v**********@example.org,6358,1974-08-18
69,D** Vargas,803.***.***-**,n******@example.com,8697,1974-05-24
118,V******* Paz,298.***.***-**,m************@example.net,0641,1974-07-18
148,S***** Farias,241.***.***-**,i*******@example.org,9902,1974-11-21
259,S** Mota,257.***.***-**,p************@example.org,9042,1974-02-10
271,Y*** Cruz,658.***.***-**,d***********@example.net,1951,1974-05-26
286,C**** Teixeira,562.***.***-**,a*******@example.org,8504,1974-08-29
296,M****** Oliveira,673.***.***-**,e************@example.org,3947,1974-05-17
391,L**** Macedo,504.***.***-**,m******************@example.net,4703,1974-03-31
413,M***** Cunha,157.***.***-**,d*****@example.net,9473,1974-02-24
569,J*** Melo,293.***.***-**,n*****@example.net,1244,1974-04-03
583,E***** Abreu,451.***.***-**,i******@example.net,2262,1974-06-13
600,S** Moreira,501.***.***-**,p********@example.net,8594,1974-11-28
624,J**** Dias,125.***.***-**,c*********@example.org,7844,1974-09-12
670,N***** Rezende,647.***.***-**,n*************@example.com,0182,1974-08-15
732,M*** Brito,768.***.***-**,g*********@example.org,8237,1974-06-24
734,R***** Moura,672.***.***-**,y********@example.net,0270,1974-11-19
881,D**** Montenegro,189.***.***-**,i**********@example.com,3123,1974-11-14
913,S**** Abreu,268.***.***-**,f*****************@example.org,0242,1974-03-10
961,F***** Rocha,351.***.***-**,t****@example.org,5617,1974-03-21
964,M***** Pimenta,627.***.***-**,s***********@example.net,1451,1974-01-15
1035,C******* Ferreira,052.***.***-**,l***********@example.org,6356,1974-02-28
1043,S***** Ribeiro,847.***.***-**,n*******@example.org,6156,1974-06-28
1094,F***** Gonçalves,480.***.***-**,s*****@example.com,6410,1974-01-13
1183,M****** Rocha,428.***.***-**,s********@example.com,1898,1974-07-29
1207,B**** Pacheco,654.***.***-**,y********@example.org,9692,1974-02-12
1241,M****** Sá,590.***.***-**,e**********@example.com,0520,1974-12-20
1260,D*** Mata,947.***.***-**,a***********************@example.net,5807,1974-04-02
1267,A***** Rocha,563.***.***-**,l*************@example.org,5482,1974-10-23
1336,C****** Neves,670.***.***-**,k*******@example.com,3419,1974-04-14
1409,M****** Rios,641.***.***-**,g********@example.org,8746,1974-09-22
1522,M***** Jesus,048.***.***-**,x*******@example.org,9123,1974-11-15
1550,D**** Teixeira,029.***.***-**,v*************@example.org,4570,1974-05-14
1580,P***** Conceição,072.***.***-**,d*******************@example.org,1075,1974-03-23
1616,S** Sampaio,675.***.***-**,p***********@example.org,7764,1974-04-21
1655,L**** Sampaio,987.***.***-**,l************@example.net,4503,1974-06-01
1706,L** Silva,463.***.***-**,c******@example.com,2438,1974-04-04
1829,L*** Ramos,073.***.***-**,l*****@example.net,3726,1974-05-21
