id,nome,cpf,email,telefone,data_nascimento
131,M****** Garcia,170.***.***-**,h**********@example.org,2505,1972-06-30
157,N****** Moraes,971.***.***-**,e***************@example.org,5511,1972-04-22
249,S*** Rodrigues,038.***.***-**,r**********@example.com,1749,1972-01-02
343,A****** Cunha,758.***.***-**,d***********@example.net,1493,1972-11-12
360,L*** Silveira,534.***.***-**,j************@example.net,5776,1972-02-02
383,B****** Conceição,875.***.***-**,q********@example.com,8148,1972-09-06
417,S** Farias,062.***.***-**,a*********@example.org,8150,1972-08-02
635,S*** Barbosa,851.***.***-**,h************@example.org,0942,1972-12-22
677,A** Ferreira,785.***.***-**,a****************@example.com,5265,1972-01-31
787,L**** Rosa,657.***.***-**,m**********@example.com,0121,1972-12-05
817,A***** Câmara,732.***.***-**,v***********@example.com,6877,1972-01-22
904,G****** Azevedo,701.***.***-**,w*******@example.net,6468,1972-06-10
1016,D**** Araújo,394.***.***-**,n**************@example.net,1575,1972-10-14
1021,H**** Silveira,234.***.***-**,w*****@example.org,4075,1972-04-26
1061,S**** Costa,685.***.***-**,t*************@example.org,4979,1972-11-23
1080,S****** Paz,592.***.***-**,g******************@example.net,5761,1972-03-11
1380,M**** Alves,975.***.***-**,m***********@example.com,5835,1972-09-14
1397,K****** Câmara,605.***.***-**,s******@example.net,6962,1972-10-02
1441,R****** Aragão,706.***.***-**,r************@example.com,6360,1972-06-22
1449,S*** Carvalho,492.***.***-**,v*************@example.org,4536,1972-12-31
1510,S*** Sampaio,573.***.***-**,a***************@example.org,1083,1972-07-06
1544,N*** Mendes,652.***.***-**,g***************@example.com,2721,1972-11-12
1589,M**** Campos,217.***.***-**,e*************@example.net,9932,1972-04-25
1745,L****** Viana,842.***.***-**,l***************@example.org,9855,1972-03-21
1814,E***** Camargo,986.***.***-**,m**************@example.net,2464,1972-01-24
1909,H***** Vargas,283.***.***-**,m*********@example.com,8390,1972-03-30
1919,L*** Sampaio,825.***.***-**,a*********@example.org,7538,1972-09-20
2074,J**** Grande,240.***.***-**,a************@example.org,7492,1972-01-30
2119,S** Brito,964.***.***-**,m**********@example.org,6190,1972-11-02
2245,C***** Conceição,497.***.***-**,c*************@example.net,9135,1972-12-14
2290,I******* Nascimento,064.***.***-**,m***************@example.net,7772,1972-06-12
2292,L*** Teixeira,810.***.***-**,d***************@example.org,1856,1972-03-28
2384,E***** Ferreira,452.***.***-**,c*****@example.net,2829,1972-02-04
