id,nome,cpf,email,telefone,data_nascimento
61,J*** Lopes,521.***.***-**,p*************@example.net,4909,1990-11-16
128,B***** Novaes,615.***.***-**,r******@example.net,3542,1990-11-06
165,S** Rodrigues,841.***.***-**,d********@example.org,9688,1990-09-22
217,S*** Cavalcante,715.***.***-**,l*******@example.com,2123,1990-02-18
240,H****** Fonseca,162.***.***-**,a**********@example.net,6740,1990-05-19
421,A**** Machado,176.***.***-**,r**********@example.com,7692,1990-07-02
531,S**** Silveira,809.***.***-**,n*****@example.net,4255,1990-09-07
571,N*** Mata,493.***.***-**,a**********@example.net,2899,1990-02-04
626,A***** Barbosa,384.***.***-**,l******@example.org,5602,1990-06-06
651,R**** Conceição,062.***.***-**,v*************@example.net,9604,1990-03-26
722,S**** Albuquerque,864.***.***-**,d*************@example.org,1403,1990-04-30
755,R*** Gonçalves,475.***.***-**,y********@example.com,0243,1990-03-21
812,R**** Barbosa,745.***.***-**,e***********@example.net,7892,1990-08-05
840,O***** Leão,517.***.***-**,f************@example.net,1544,1990-08-26
844,A** Costa,641.***.***-**,b***********@example.com,0806,1990-01-20
894,B**** Aparecida,845.***.***-**,r*********@example.com,1943,1990-02-18
896,H***** Rosa,296.***.***-**,v***********@example.org,9257,1990-02-27
908,S**** Souza,569.***.***-**,m**********@example.com,4579,1990-01-31
931,J*** Caldeira,721.***.***-**,d********************@example.com,8592,1990-01-13
945,D*** Pacheco,978.***.***-**,h*********************@example.org,8694,1990-01-17
1039,O***** Albuquerque,081.***.***-**,f*****@example.org,6705,1990-07-28
1163,O***** Rocha,950.***.***-**,l**********@example.com,7729,1990-05-03
1297,R****** Rodrigues,937.***.***-**,h**********@example.com,7220,1990-08-29
1303,E**** Monteiro,695.***.***-**,d**************@example.net,7707,1990-12-19
1385,V******* Mota,167.***.***-**,g**************@example.org,0778,1990-09-11
1480,N***** Cardoso,203.***.***-**,d*************@example.net,8249,1990-02-09
1489,A** Freitas,241.***.***-**,d**************@example.com,2703,1990-11-11
1495,A** Siqueira,791.***.***-**,f**************@example.com,6792,1990-04-11
1502,G******* Siqueira,495.***.***-**,a*****************@example.com,2470,1990-12-07
1577,S**** Farias,846.***.***-**,m************@example.com,1109,1990-01-05
1612,M****** Teixeira,709.***.***-**,g********@example.net,0911,1990-03-09
1614,L**** Pereira,928.***.***-**,a******@example.com,2849,1990-10-01
1659,E*** Dias,596.***.***-**,p*************@example.net,6332,1990-11-06
1734,S**** Oliveira,138.***.***-**,o**********@example.org,9816,1990-11-10
1827,D*** Marques,705.***.***-**,u*****@example.com,3784,1990-05-19
1861,K**** Monteiro,642.***.***-**,j*****@example.com,7093,1990-08-18
1945,I****** Siqueira,276.***.***-**,l*****************@example.net,3415,1990-02-18
2010,S**** Conceição,183.***.***-**,t**********@example.com,9956,1990-05-23
2037,Y***** Costela,084.***.***-**,b************@example.net,8032,1990-11-11
2113,G******** Andrade,817.***.***-**,m*****************@example.net,0277,1990-05-06
2132,L*** Pastor,784.***.***-**,e**********@example.org,1270,1990-09-03
2350,D*** Novaes,731.***.***-**,g***********@example.org,4085,1990-11-13
2374,D** Macedo,504.***.***-**,a**************@example.com,3640,1990-12-20
2415,S** Marques,194.***.***-**,m************@example.net,8866,1990-12-31
2434,L**** Pacheco,567.***.***-**,b*************@example.com,1561,1990-10-13
2477,O***** Albuquerque,521.***.***-**,l***********@example.net,6192,1990-09-19
2484,D** Cavalcanti,052.***.***-**,m*********************@example.org,2827,1990-01-27
2535,S*** Fogaça,678.***.***-**,d**********@example.net,2594,1990-08-15
2592,V**** Farias,945.***.***-**,b*********@example.net,0038,1990-02-26
2593,R***** Cavalcanti,671.***.***-**,r******@example.org,1771,1990-01-28
2610,D*** Vargas,137.***.***-**,a*******************@example.com,6284,1990-05-27
2638,D*** Ramos,418.***.***-**,b********@example.com,5317,1990-05-12
2697,L**** Garcia,245.***.***-**,a***********@example.com,6198,1990-01-21
2741,D*** Almeida,871.***.***-**,s**********@example.com,9432,1990-02-26
