id,nome,cpf,email,telefone,data_nascimento
19,M***** Moura,893.***.***-**,m**********@example.net,9219,2003-05-23
34,S*** Araújo,820.***.***-**,c**********@example.net,6768,2003-07-20
130,Y** Nascimento,270.***.***-**,e*************@example.com,6045,2003-11-12
162,A***** Nunes,302.***.***-**,q*******@example.com,6101,2003-09-22
206,H**** Albuquerque,196.***.***-**,i*****@example.org,1138,2003-02-20
269,R*** Luz,802.***.***-**,m************@example.org,1583,2003-08-05
332,J*** Paz,709.***.***-**,o*******@example.net,4285,2003-02-02
380,J*** Cirino,591.***.***-**,a************@example.org,3875,2003-03-04
450,J*** Dias,901.***.***-**,p*******@example.net,7605,2003-09-19
482,N*** Correia,713.***.***-**,d*******@example.com,5877,2003-03-19
520,A***** Gomes,631.***.***-**,g*********@example.net,2995,2003-04-19
682,D*** Pimenta,495.***.***-**,m************@example.org,5319,2003-11-03
796,D*** Câmara,249.***.***-**,s*******@example.org,1862,2003-05-28
865,I*** Borges,576.***.***-**,g*****@example.org,0848,2003-01-17
897,B***** Gomes,284.***.***-**,m****************@example.org,2693,2003-05-07
907,S*** Rezende,185.***.***-**,s********@example.org,3957,2003-03-10
1011,M**** Abreu,257.***.***-**,x******@example.org,1801,2003-10-03
1088,Y*** Nunes,365.***.***-**,n*******@example.com,6759,2003-03-08
1103,C***** Nascimento,432.***.***-**,m******************@example.org,9476,2003-06-23
1112,A******** Porto,256.***.***-**,e**********@example.com,9912,2003-02-26
1167,G****** Leão,651.***.***-**,p*************@example.org,9791,2003-04-29
1235,G*** Rodrigues,021.***.***-**,r*********@example.org,5679,2003-03-09
1261,L** Cunha,490.***.***-**,m*********************@example.com,3211,2003-03-18
1275,R***** Carvalho,372.***.***-**,m*************@example.org,0678,2003-10-25
1354,H****** Mendes,314.***.***-**,a******************@example.com,9755,2003-07-25
1356,S*** Nascimento,928.***.***-**,f***********@example.net,1773,2003-04-02
1414,L**** Oliveira,634.***.***-**,t*******@example.org,8221,2003-10-08
1592,S**** Rodrigues,953.***.***-**,g**************@example.net,7076,2003-04-14
1627,P**** Brito,481.***.***-**,a************@example.org,4057,2003-10-23
1713,B******* Cardoso,768.***.***-**,m************@example.net,0827,2003-04-08
1740,M**** Sales,512.***.***-**,l************@example.org,7359,2003-03-19
1756,D**** Silveira,475.***.***-**,s********@example.org,4410,2003-08-04
1778,D*** Cavalcante,073.***.***-**,m********@example.net,0511,2003-06-30
1826,S*** Conceição,914.***.***-**,f**********@example.net,7274,2003-11-22
1940,S***** Fogaça,261.***.***-**,g**************@example.com,5179,2003-07-04
1965,T***** Campos,072.***.***-**,l******@example.org,0672,2003-09-06
2219,K**** Santos,283.***.***-**,l*****@example.org,3270,2003-05-01
2302,S*** Fonseca,942.***.***-**,c*********@example.com,2121,2003-11-13
2303,L*** Vieira,538.***.***-**,r*************@example.net,5704,2003-02-15
2387,S*** Rocha,015.***.***-**,d******@example.org,3674,2003-09-26
2390,G******* Sá,896.***.***-**,a**************@example.net,3946,2003-01-27
2411,C****** Rios,028.***.***-**,a***********@example.com,5383,2003-08-28
2458,E**** Câmara,532.***.***-**,a************@example.org,3360,2003-03-31
2482,T***** Porto,287.***.***-**,m**********@example.com,4250,2003-12-08
2497,C***** Silva,051.***.***-**,a*****@example.org,2341,2003-03-14
2599,M**** Borges,785.***.***-**,c******@example.com,4934,2003-02-03
2651,C***** Mendes,650.***.***-**,b*********@example.com,6886,2003-08-29
2782,A**** Fogaça,739.***.***-**,m***********@example.org,8698,2003-04-20
2785,C*** Pacheco,893.***.***-**,d***********@example.org,9218,2003-11-04
2840,S** Cardoso,391.***.***-**,a************@example.org,7012,2003-07-19
2854,J*** Barbosa,613.***.***-**,a*************@example.org,5869,2003-11-12
2947,A**** Andrade,087.***.***-**,g************@example.net,8113,2003-01-13
2990,M****** Pereira,420.***.***-**,k*****@example.org,4201,2003-05-29
3165,E**** Nascimento,269.***.***-**,u*****@example.org,0562,2003-06-22
3185,R***** Nogueira,831.***.***-**,m*************@example.org,2698,2003-07-30
3219,L** Cavalcanti,712.***.***-**,n***********@example.net,8510,2003-08-13
3263,A** Moraes,752.***.***-**,u*******@example.net,5147,2003-01-24
3264,T***** Ferreira,018.***.***-**,m************@example.org,3010,2003-08-29
3293,H**** Rosa,820.***.***-**,a***************@example.net,5652,2003-05-19
3322,S** Aragão,394.***.***-**,l********@example.org,0625,2003-12-22
3474,A**** Ribeiro,469.***.***-**,x*****@example.net,8003,2003-12-04
3510,K**** Luz,047.***.***-**,a**************@example.net,6411,2003-11-04
3522,R*** Barbosa,127.***.***-**,g*****@example.org,1550,2003-10-18
3546,I***** Cavalcante,413.***.***-**,n************@example.net,2075,2003-01-29
3705,D** Macedo,835.***.***-**,d**********@example.org,4457,2003-06-21
3737,T*** Freitas,524.***.***-**,d**************@example.net,1676,2003-04-02
3752,G*** Duarte,917.***.***-**,l********@example.org,7007,2003-07-05
3778,S**** Cavalcante,704.***.***-**,h***********@example.org,7367,2003-11-24
3901,M****** Montenegro,052.***.***-**,d*******@example.net,4099,2003-08-08
3958,D*** Dias,269.***.***-**,a**********@example.net,5435,2003-06-01
3968,M****** Barros,093.***.***-**,p************@example.net,4007,2003-11-11
4000,A****** Gomes,604.***.***-**,d************@example.org,4488,2003-07-14
4083,E**** Costa,376.***.***-**,c******************@example.org,1992,2003-01-30
4087,G*** Oliveira,647.***.***-**,s**************@example.com,8096,2003-05-09
4515,A**** Fonseca,492.***.***-**,a***********@example.net,0560,2003-10-24
4520,L*** Porto,514.***.***-**,m*******@example.com,4488,2003-02-02
4557,G****** Moreira,719.***.***-**,c************@example.com,5528,2003-09-04
4602,C*** Pastor,526.***.***-**,m***********@example.org,1478,2003-09-05
4690,B******* Pacheco,986.***.***-**,p*************@example.com,7003,2003-05-13
4825,S** Nogueira,459.***.***-**,o*********@example.com,7232,2003-04-08
4874,D** Barros,042.***.***-**,p*******@example.com,6597,2003-02-20
4913,H****** Lopes,032.***.***-**,m************@example.net,2585,2003-11-18
4928,L**** Grande,816.***.***-**,o******@example.com,5145,2003-12-27
4961,M***** Machado,873.***.***-**,n*****@example.net,0419,2003-09-17
5049,A** Barbosa,164.***.***-**,d**********@example.net,5994,2003-04-29
5076,Z** Novais,749.***.***-**,r***********@example.net,3225,2003-09-04
5108,S** Barros,265.***.***-**,a***************@example.org,8460,2003-01-05
5310,V****** Viana,410.***.***-**,t******@example.com,3492,2003-02-23
5335,N*** Almeida,359.***.***-**,c*********@example.com,7269,2003-12-28
5404,H****** Mendonça,487.***.***-**,c**************@example.org,5834,2003-02-03
5433,J*** Andrade,986.***.***-**,y**********@example.org,5683,2003-08-11
5450,L** Leão,348.***.***-**,p***************@example.net,9537,2003-11-26
5482,T******* Sousa,962.***.***-**,j***************@example.org,3627,2003-12-06
5556,R*** Souza,573.***.***-**,m*****@example.net,8532,2003-06-29
5585,C***** Pereira,240.***.***-**,f*******************@example.org,2977,2003-05-04
5600,S** Ferreira,072.***.***-**,h*******@example.org,8664,2003-09-16
5739,A** Sousa,786.***.***-**,r*****@example.net,2983,2003-09-19
5852,B**** Mata,368.***.***-**,a**********@example.org,0208,2003-11-24
5868,L**** Teixeira,381.***.***-**,t*****@example.org,6519,2003-11-15
6054,R****** Almeida,812.***.***-**,d*************@example.net,8993,2003-09-13
6083,J*** Vargas,872.***.***-**,d******@example.com,0274,2003-12-18
6088,C**** Rodrigues,358.***.***-**,f****************@example.org,2479,2003-05-20
6167,A****** Sampaio,912.***.***-**,l*********@example.com,8022,2003-02-23
6190,S** Nunes,358.***.***-**,v***********@example.com,7607,2003-07-22
6262,G*** Sampaio,706.***.***-**,v********@example.net,8507,2003-09-20
6279,J*** Cassiano,678.***.***-**,h*****************@example.org,8497,2003-02-22
6281,S**** Mendes,809.***.***-**,m*******@example.net,1428,2003-03-20
6332,B****** Jesus,910.***.***-**,b************@example.net,8100,2003-04-10
6450,F******* Dias,249.***.***-**,d*********@example.com,6207,2003-10-23
6556,S**** Garcia,150.***.***-**,p************@example.net,2157,2003-09-15
6695,D** Alves,629.***.***-**,s*********@example.net,0552,2003-10-22
6771,A** Gonçalves,749.***.***-**,m*************@example.net,0878,2003-01-29
6819,B******* Mendes,021.***.***-**,m************@example.com,0908,2003-04-03
6910,C*** Azevedo,607.***.***-**,m****@example.net,8884,2003-01-27
7072,D** Azevedo,950.***.***-**,b***********@example.org,9520,2003-12-25
7096,A** Barbosa,409.***.***-**,j******@example.org,6077,2003-10-20
7104,B**** Costela,065.***.***-**,y********@example.com,9114,2003-05-07
7106,D*** Moura,519.***.***-**,a******@example.com,8143,2003-12-09
7118,P**** Carvalho,748.***.***-**,g************@example.com,7735,2003-03-22
7362,I****** Martins,812.***.***-**,v****************@example.org,2846,2003-07-14
7382,I**** Cavalcanti,864.***.***-**,i****@example.org,1661,2003-07-13
7395,H**** Melo,754.***.***-**,c******@example.com,5684,2003-01-14
7550,H**** Garcia,865.***.***-**,y**********@example.org,8501,2003-09-11
7552,D** Dias,284.***.***-**,a*************@example.org,4009,2003-05-10
7590,A** Santos,318.***.***-**,j***********@example.net,5985,2003-02-24
7674,Á***** Ribeiro,384.***.***-**,l********@example.net,0446,2003-07-31
7754,L*** Cardoso,690.***.***-**,y*****@example.com,9309,2003-04-17
7792,B****** Cunha,091.***.***-**,s********@example.net,0320,2003-10-08
7910,M****** Pereira,715.***.***-**,l*****@example.com,2650,2003-09-21
8097,M**** Freitas,841.***.***-**,i***********@example.net,9256,2003-07-20
8120,H****** Barros,231.***.***-**,b************@example.org,9779,2003-01-10
8174,E***** Barbosa,078.***.***-**,s*****@example.org,4569,2003-08-07
8341,M**** Andrade,483.***.***-**,v***********@example.org,9335,2003-12-01
8411,S*** Pacheco,031.***.***-**,x*******@example.com,0119,2003-01-01
8444,S*** Freitas,219.***.***-**,j*****@example.org,9302,2003-12-26
8572,A** Farias,596.***.***-**,m******@example.com,3531,2003-02-04
8636,J**** Aparecida,931.***.***-**,c*****************@example.com,9167,2003-01-31
8763,L**** Camargo,340.***.***-**,s*******@example.net,2068,2003-12-21
8822,A****** Fogaça,652.***.***-**,s***********@example.com,2715,2003-08-06
8836,V****** Camargo,298.***.***-**,a************@example.com,6468,2003-10-14
8884,L**** Araújo,386.***.***-**,l****@example.org,6848,2003-01-02
9029,A****** Barbosa,246.***.***-**,m**************@example.com,9526,2003-04-29
9064,A***** Machado,583.***.***-**,a*************@example.net,8781,2003-01-11
9121,M***** Montenegro,678.***.***-**,q*******@example.org,0474,2003-10-07
9139,E****** Mendonça,379.***.***-**,s*************@example.com,8804,2003-11-28
9289,A******** Viana,832.***.***-**,v**************@example.net,8166,2003-06-26
9368,T***** Azevedo,865.***.***-**,m*******@example.org,8753,2003-11-15
9398,B**** Melo,916.***.***-**,b*******@example.net,5469,2003-01-25
9509,M****** Ferreira,069.***.***-**,r**********@example.org,9689,2003-09-18
9583,S**** Ferreira,827.***.***-**,l***********@example.com,9632,2003-09-11
9710,L**** Teixeira,472.***.***-**,x******@example.com,8360,2003-07-28
9799,M***** Costa,839.***.***-**,j********@example.com,3633,2003-08-09
9838,H****** Mota,617.***.***-**,o******@example.org,7871,2003-09-05
9857,L*** Sales,678.***.***-**,v*****************@example.com,9793,2003-07-13
9885,A***** Machado,748.***.***-**,c*****@example.com,0396,2003-10-26
9968,V****** Carvalho,981.***.***-**,l*************@example.org,4240,2003-07-08
10029,L**** Abreu,634.***.***-**,c**************@example.net,9082,2003-06-17
10107,P***** Barbosa,241.***.***-**,c*****************@example.com,0371,2003-04-29
10152,S**** Pires,768.***.***-**,s**************@example.net,4659,2003-02-10
10153,Á***** Fonseca,963.***.***-**,e****************@example.net,2097,2003-02-18
10177,V******** Sales,291.***.***-**,b**********@example.net,3754,2003-01-18
10197,J*** Teixeira,275.***.***-**,a*************@example.org,8581,2003-10-01
10229,M***** Montenegro,816.***.***-**,s************@example.org,5686,2003-03-23
10257,S**** Costa,038.***.***-**,m*********@example.com,7520,2003-12-31
10260,D** Oliveira,835.***.***-**,c*************@example.net,3464,2003-08-14
10267,B***** Sampaio,068.***.***-**,b**@example.org,0470,2003-05-13
10324,L**** Viana,097.***.***-**,d***************@example.net,8580,2003-03-05
10370,E***** Dias,643.***.***-**,a****************@example.org,1574,2003-01-22
10373,F***** Sales,625.***.***-**,a**************@example.com,3412,2003-10-23
10400,M****** Pinto,610.***.***-**,a************@example.com,1954,2003-06-04
10411,L*** Albuquerque,047.***.***-**,f**********@example.net,7628,2003-11-22
10555,S***** Guerra,263.***.***-**,a*******@example.org,6018,2003-11-05
10567,D**** Caldeira,760.***.***-**,c*********@example.com,5425,2003-02-04
10578,A****** Pereira,251.***.***-**,o*******@example.com,4916,2003-06-20
10582,D*** Cassiano,175.***.***-**,t********@example.com,6266,2003-07-21
10810,A** Costa,852.***.***-**,d***********@example.org,9375,2003-10-13
10839,S**** Pinto,756.***.***-**,g******@example.org,6715,2003-10-03
10884,J*** Moraes,402.***.***-**,l**************@example.net,3275,2003-10-22
10932,B**** Azevedo,186.***.***-**,m*****************@example.net,5415,2003-07-26
10957,M**** Sousa,987.***.***-**,p*************@example.net,7242,2003-12-21
10979,L**** Sousa,231.***.***-**,k******@example.org,5897,2003-08-02
11002,T***** Pimenta,431.***.***-**,a*************@example.net,5619,2003-07-02
11088,A**** Brito,365.***.***-**,b*******@example.org,8206,2003-05-23
11143,L*** Nascimento,813.***.***-**,g*********@example.com,2961,2003-06-09
11187,D** Freitas,348.***.***-**,m**********@example.com,3469,2003-06-27
11196,S*** Moreira,312.***.***-**,y******@example.org,2098,2003-10-10
11219,T*** Correia,346.***.***-**,c*************@example.net,8913,2003-01-05
11279,S*** Machado,587.***.***-**,c*************@example.com,9812,2003-10-01
11299,A**** Pinto,370.***.***-**,b***********@example.net,9651,2003-09-20
11319,Y*** Mendonça,569.***.***-**,m***********@example.com,3553,2003-12-25
11320,K***** Araújo,108.***.***-**,r*****@example.net,6315,2003-11-11
11358,N***** Azevedo,105.***.***-**,r*******@example.org,2229,2003-11-12
11392,R*** Barbosa,178.***.***-**,v******************@example.org,9929,2003-08-27
11535,E******** Machado,398.***.***-**,c******@example.com,8271,2003-05-05
11563,C****** Campos,235.***.***-**,v***********@example.net,4418,2003-02-03
11598,M****** Monteiro,438.***.***-**,o*******@example.com,5834,2003-04-01
11620,T***** Moraes,435.***.***-**,m*************@example.org,4682,2003-03-01
11624,S***** Montenegro,918.***.***-**,e************@example.org,0544,2003-08-30
11664,M***** Rodrigues,320.***.***-**,o********@example.net,6156,2003-11-26
11747,N***** Farias,136.***.***-**,o*****@example.org,5409,2003-01-02
11920,V**** Carvalho,350.***.***-**,m**************@example.net,6864,2003-02-23
11938,F***** Pacheco,029.***.***-**,r*************@example.net,7409,2003-07-02
11959,B****** Luz,037.***.***-**,d***********@example.com,7474,2003-06-23
11991,L**** Câmara,703.***.***-**,e*****@example.org,0911,2003-06-11
12023,C**** Duarte,093.***.***-**,v********@example.net,5256,2003-04-23
12092,D*** Peixoto,684.***.***-**,j*******@example.org,4743,2003-09-27
12148,O***** Rios,418.***.***-**,c************@example.net,6084,2003-04-12
12178,M**** Pacheco,634.***.***-**,a***********@example.com,1828,2003-01-23
12216,L*** Azevedo,106.***.***-**,i*****@example.net,3418,2003-07-19
12218,B**** Ramos,614.***.***-**,c*******************@example.org,4331,2003-09-02
12246,A***** Moreira,570.***.***-**,m************@example.net,5405,2003-12-19
12264,S** Pinto,472.***.***-**,m***********@example.org,9280,2003-06-28
12265,L**** Brito,521.***.***-**,l*****@example.net,5990,2003-02-22
12498,S**** Silva,896.***.***-**,g***************@example.net,6478,2003-05-18
12499,D** Machado,740.***.***-**,l**************@example.net,6436,2003-03-23
12521,M**** Barbosa,035.***.***-**,m************@example.org,5259,2003-06-03
12553,S*** Luz,815.***.***-**,n*********@example.net,0202,2003-11-12
12660,L*** Cavalcante,123.***.***-**,s****************@example.com,2350,2003-02-06
12685,S**** Carvalho,460.***.***-**,o************@example.org,5772,2003-11-29
12808,Y*** Nascimento,976.***.***-**,p************@example.org,0329,2003-06-19
12809,R*** Brito,123.***.***-**,g************@example.org,2005,2003-04-16
12890,S***** Duarte,815.***.***-**,a*************@example.org,8409,2003-12-20
12974,A*** Silva,523.***.***-**,i*******@example.com,9692,2003-09-30
13064,S**** Costa,450.***.***-**,b*********@example.com,9549,2003-09-12
13127,A***** Borges,021.***.***-**,l************@example.net,4469,2003-03-07
13182,G******** Azevedo,634.***.***-**,j****************@example.net,4727,2003-01-20
13185,B****** Nogueira,413.***.***-**,c*****************@example.org,2058,2003-06-18
13397,A***** Nogueira,859.***.***-**,s***********@example.org,6201,2003-09-28
13415,L**** Caldeira,412.***.***-**,m********@example.org,2839,2003-08-03
13419,G******* Cruz,231.***.***-**,h**************@example.com,4351,2003-03-13
13432,D***** Barros,964.***.***-**,m************@example.net,3916,2003-11-18
13445,M**** Melo,721.***.***-**,s*********@example.org,4335,2003-11-06
13603,M****** Borges,280.***.***-**,q*******@example.org,2147,2003-10-22
13629,J*** Cunha,570.***.***-**,c***************@example.org,8089,2003-05-15
