id,nome,cpf,email,telefone,data_nascimento
12,H****** Caldeira,384.***.***-**,e*******@example.com,2911,1996-03-14
116,B******* Pimenta,579.***.***-**,l********@example.net,2429,1996-04-09
161,J*** Moreira,684.***.***-**,a************@example.org,3779,1996-04-09
234,I***** Correia,573.***.***-**,m**********@example.net,4083,1996-12-20
461,E****** Cassiano,518.***.***-**,j*****************@example.net,5605,1996-06-12
477,I** Albuquerque,198.***.***-**,p*****************@example.org,3441,1996-04-04
523,M**** Nogueira,897.***.***-**,a********@example.net,5109,1996-09-05
597,M******* Marques,845.***.***-**,g**********@example.com,7100,1996-10-15
628,A** Vargas,384.***.***-**,m*************@example.net,7599,1996-07-09
701,A**** Mendes,869.***.***-**,p************@example.com,4610,1996-09-13
723,A**** Marques,257.***.***-**,r******@example.com,9438,1996-11-19
737,M**** Nogueira,470.***.***-**,d*************@example.org,3377,1996-02-03
791,R**** Oliveira,783.***.***-**,b***********@example.net,1942,1996-09-20
848,L** Neves,783.***.***-**,g**********@example.com,1758,1996-05-25
911,E***** Monteiro,317.***.***-**,m******************@example.com,8017,1996-07-28
965,R**** Cunha,572.***.***-**,s*************@example.org,1060,1996-12-16
986,B**** Pires,475.***.***-**,b*********@example.org,3920,1996-04-28
1068,L**** Moreira,428.***.***-**,g*********@example.com,3362,1996-03-25
1216,L**** Novaes,541.***.***-**,b*********@example.org,0729,1996-01-27
1246,T***** Rocha,671.***.***-**,a********@example.net,4444,1996-09-12
1256,D*** Pinto,513.***.***-**,i***************@example.net,5350,1996-05-22
1330,C******* Sousa,103.***.***-**,y*****@example.net,4735,1996-07-13
1443,O***** Marques,059.***.***-**,a************@example.org,5362,1996-01-16
1507,E**** Sousa,652.***.***-**,p********@example.com,4835,1996-05-05
1563,A** Dias,379.***.***-**,i******@example.org,9482,1996-05-09
1719,R*** Castro,245.***.***-**,i*********@example.com,8398,1996-05-17
1748,D*** Borges,493.***.***-**,k*********@example.net,7164,1996-01-11
1762,L**** Fernandes,321.***.***-**,k******@example.org,3167,1996-12-24
1920,A****** Conceição,594.***.***-**,e*************@example.com,8679,1996-08-26
1925,L*** Almeida,263.***.***-**,v*****@example.net,5926,1996-04-30
