id,nome,cpf,email,telefone,data_nascimento
67,J**** Moreira,894.***.***-**,l******@example.com,9924,1957-01-11
73,D*** Viana,531.***.***-**,g*****@example.org,1537,1957-12-01
133,P***** Sales,623.***.***-**,d*************@example.org,2557,1957-10-01
213,V**** Pinto,305.***.***-**,o*******@example.org,8826,1957-10-20
239,L**** Ramos,852.***.***-**,j***********@example.net,2471,1957-01-31
376,C**** Duarte,683.***.***-**,b*********@example.net,4619,1957-05-29
387,S** Farias,427.***.***-**,i***********@example.com,6369,1957-01-12
466,I*** Cardoso,816.***.***-**,o*************@example.net,2516,1957-03-31
541,H****** Novaes,236.***.***-**,b**************@example.com,8536,1957-09-27
655,S**** Vasconcelos,047.***.***-**,j*******@example.net,2363,1957-02-04
657,D*** Mendonça,512.***.***-**,c*****************@example.net,1316,1957-06-03
685,T*** Aparecida,325.***.***-**,e*******@example.com,2900,1957-09-25
727,I******* Siqueira,178.***.***-**,j***********@example.com,9474,1957-08-31
934,S*** Vargas,650.***.***-**,z*******@example.com,7453,1957-07-05
939,A** Moura,893.***.***-**,o***********@example.org,4471,1957-04-25
1009,M****** Paz,861.***.***-**,w********@example.org,1950,1957-03-21
1059,M***** Câmara,481.***.***-**,b*********@example.net,8201,1957-01-20
1131,A*** Montenegro,301.***.***-**,m***************@example.com,4402,1957-04-25
1289,G******* Barros,412.***.***-**,b*******@example.org,8388,1957-01-01
1367,M**** Mendonça,734.***.***-**,r**********@example.com,0812,1957-02-05
1375,T*** Cardoso,576.***.***-**,c**********@example.net,8611,1957-05-12
1500,S** Teixeira,713.***.***-**,y*******@example.org,5077,1957-10-24
1633,E*** Peixoto,754.***.***-**,s*****************@example.com,1688,1957-06-26
1656,S**** Neves,023.***.***-**,f****@example.com,1281,1957-08-06
1696,G****** Farias,980.***.***-**,n**********@example.net,7404,1957-04-20
1759,L*** Nascimento,102.***.***-**,h*********@example.net,0783,1957-04-07
1765,M**** Moura,530.***.***-**,f**************@example.org,6167,1957-12-16
1918,M**** Nascimento,620.***.***-**,g****************@example.com,0721,1957-05-10
2060,S*** Lopes,450.***.***-**,s******************@example.com,0329,1957-02-28
2064,M**** Gomes,541.***.***-**,s*********@example.net,3188,1957-11-16
2100,T*** Borges,291.***.***-**,d********@example.net,3143,1957-12-01
2192,C****** Machado,317.***.***-**,m***************@example.org,8818,1957-09-09
2275,D*** Câmara,483.***.***-**,l***********@example.net,4596,1957-12-02
2299,A** Nunes,321.***.***-**,h*******@example.com,5654,1957-09-25
2439,S***** Marques,940.***.***-**,a*******@example.net,9383,1957-12-19
2457,D***** Gomes,681.***.***-**,c***************@example.com,5473,1957-11-20
2464,S** Teixeira,056.***.***-**,a*****************@example.net,6038,1957-09-13
2465,D*** Mendonça,138.***.***-**,p********************@example.net,5569,1957-01-09
2502,A***** Barros,719.***.***-**,d*****************@example.com,3936,1957-08-26
2564,V**** Costa,624.***.***-**,p*****@example.com,6780,1957-01-23
2671,M****** Correia,672.***.***-**,f*******@example.net,8007,1957-11-10
2683,S** Siqueira,790.***.***-**,x*******@example.org,5535,1957-06-06
2705,S**** Martins,135.***.***-**,e*************@example.com,4706,1957-03-13
2736,L** Garcia,235.***.***-**,c************@example.org,7352,1957-10-17
2956,I***** Silveira,798.***.***-**,a***********@example.com,3801,1957-05-28
2999,A****** Pinto,384.***.***-**,t*****@example.net,7826,1957-03-27
3043,D**** Novaes,789.***.***-**,a********************@example.com,2093,1957-11-05
3068,J*** Camargo,309.***.***-**,g***************@example.net,7060,1957-03-06
3074,I***** Martins,156.***.***-**,a***************@example.org,6418,1957-11-15
3297,D***** Araújo,768.***.***-**,e**************@example.com,6207,1957-06-25
3310,C**** Andrade,250.***.***-**,c********@example.org,4984,1957-02-25
3325,D** Nogueira,965.***.***-**,d***********@example.net,7290,1957-10-05
3403,S*** Leão,479.***.***-**,c************@example.com,2624,1957-06-21
3476,C***** Moreira,614.***.***-**,d********@example.com,1362,1957-01-02
3577,L*** Mota,302.***.***-**,v***************@example.org,2856,1957-03-07
3684,T***** Castro,649.***.***-**,l*********@example.com,8346,1957-06-07
3779,B****** Farias,950.***.***-**,h*******@example.net,3642,1957-05-23
3880,I******* Neves,904.***.***-**,m******@example.com,2465,1957-05-11
3889,M**** Montenegro,963.***.***-**,s**********@example.org,5287,1957-08-05
3910,E*** Sá,497.***.***-**,v*********@example.com,1235,1957-05-05
3911,R*** Porto,732.***.***-**,t************@example.net,4694,1957-11-26
3939,J*** Alves,047.***.***-**,s**********@example.net,2878,1957-12-07
3993,J**** Peixoto,816.***.***-**,x*******@example.org,9080,1957-06-04
4008,L*** Pereira,601.***.***-**,j********@example.net,6516,1957-10-27
4079,M**** Grande,106.***.***-**,m*******************@example.com,6962,1957-02-22
