id,nome,cpf,email,telefone,data_nascimento
13,P***** Cruz,018.***.***-**,e*************@example.com,9552,1982-04-02
87,R*** Dias,194.***.***-**,j*****@example.net,3242,1982-08-09
154,M**** Teixeira,612.***.***-**,n*******@example.net,2128,1982-02-23
191,M**** Mota,406.***.***-**,n********@example.org,0019,1982-01-09
203,Í*** Macedo,951.***.***-**,e********@example.net,8619,1982-07-21
220,L*** Rios,084.***.***-**,c********@example.net,5245,1982-10-27
287,I****** Freitas,241.***.***-**,f*****************@example.net,4295,1982-03-30
384,S*** Correia,792.***.***-**,v************@example.com,2814,1982-04-24
476,S*** Rodrigues,894.***.***-**,a******@example.net,8908,1982-08-12
543,D** Vasconcelos,576.***.***-**,e*****@example.net,5544,1982-03-30
563,M**** Cirino,387.***.***-**,m*********************@example.com,1094,1982-05-13
643,L*** Fogaça,528.***.***-**,l*********@example.org,6604,1982-07-25
764,R**** Garcia,418.***.***-**,c****@example.com,7655,1982-10-07
797,A****** Barbosa,192.***.***-**,a********@example.com,4283,1982-02-22
956,S**** Melo,547.***.***-**,f************@example.org,4675,1982-05-27
1095,S**** Siqueira,183.***.***-**,m********@example.com,1904,1982-10-22
1293,J****** Cirino,405.***.***-**,c***********@example.org,0709,1982-01-24
1338,N****** Novais,785.***.***-**,e***************@example.com,5094,1982-07-01
1420,D** Siqueira,510.***.***-**,o*******@example.net,1397,1982-03-12
1499,A******** Fernandes,891.***.***-**,s**********@example.com,3266,1982-07-11
1529,L*** Rezende,639.***.***-**,l*********@example.net,8018,1982-06-12
1534,L*** Andrade,081.***.***-**,s********@example.com,4648,1982-09-25
1652,M**** Mota,418.***.***-**,i*******@example.com,0593,1982-04-04
1679,A** Costela,674.***.***-**,d****@example.net,0785,1982-12-24
1697,A***** Aparecida,964.***.***-**,r************@example.com,9574,1982-04-02
1782,C****** Moraes,109.***.***-**,j*****@example.com,1209,1982-04-27
1804,M**** Ramos,546.***.***-**,m************@example.net,3985,1982-06-17
1811,V****** Monteiro,904.***.***-**,h***************@example.org,6404,1982-08-03
1895,R*** Novaes,957.***.***-**,g********@example.net,2537,1982-04-07
1898,J*** Peixoto,093.***.***-**,j**********@example.org,5484,1982-03-27
1974,Z** Barros,206.***.***-**,m********@example.org,9773,1982-06-27
1982,S**** Pires,961.***.***-**,o*****@example.org,1627,1982-10-15
2033,M***** Sales,259.***.***-**,a**********@example.org,0386,1982-06-15
2035,L****** Rocha,954.***.***-**,m*************@example.com,8973,1982-04-24
2056,D*** Silva,874.***.***-**,a************@example.org,2384,1982-09-06
2243,S**** Sousa,420.***.***-**,j************@example.net,9104,1982-05-22
2280,A**** Cavalcante,564.***.***-**,i*********@example.org,6645,1982-04-11
2298,B******* Rezende,172.***.***-**,f****@example.com,9370,1982-11-20
2352,J*** Santos,027.***.***-**,d************@example.org,9528,1982-09-28
2382,S*** Mendes,315.***.***-**,a*************@example.org,7783,1982-06-09
2420,J****** Leão,418.***.***-**,i*********@example.net,5013,1982-05-15
2461,O***** Teixeira,984.***.***-**,h**********@example.com,1688,1982-12-12
2479,C****** Montenegro,893.***.***-**,d********@example.net,5944,1982-04-13
2784,K***** Pinto,508.***.***-**,a***************@example.com,1289,1982-02-17
2804,D**** Caldeira,597.***.***-**,a**********@example.org,0963,1982-02-17
2895,L*** Rezende,752.***.***-**,r***********@example.org,9823,1982-12-14
2929,D** Garcia,471.***.***-**,b************@example.com,7522,1982-07-28
2972,D** Aparecida,609.***.***-**,t****************@example.org,5827,1982-11-07
3029,A*** Sousa,461.***.***-**,m******************@example.com,1317,1982-12-03
3046,O***** Borges,501.***.***-**,l******@example.org,2191,1982-04-24
3063,L**** Sá,604.***.***-**,l*****************@example.net,0632,1982-01-15
3083,V****** Abreu,061.***.***-**,l********@example.com,2661,1982-02-25
