id,nome,cpf,email,telefone,data_nascimento
1,Á***** Alves,630.***.***-**,t******@example.com,0929,2006-03-20
3,Y** Cunha,149.***.***-**,f*********@example.com,1548,2006-04-02
14,S**** Rocha,028.***.***-**,f*****************@example.com,3348,2006-08-27
40,D*** Silva,038.***.***-**,a*************@example.net,5161,2006-08-02
52,M****** Aparecida,518.***.***-**,b*******@example.com,8407,2006-03-25
105,G****** Pinto,435.***.***-**,b***********@example.org,1402,2006-07-16
268,M**** Campos,827.***.***-**,c*****************@example.net,9925,2006-03-20
277,S**** Brito,892.***.***-**,c*************@example.com,0397,2006-01-09
342,G******** Aparecida,957.***.***-**,w********@example.net,6879,2006-03-23
347,C******* Caldeira,849.***.***-**,l*************@example.net,3501,2006-01-13
459,H****** Barbosa,751.***.***-**,j******************@example.net,8116,2006-01-04
481,M***** Paz,984.***.***-**,l************@example.com,8310,2006-07-03
557,D*** Pacheco,610.***.***-**,a**********@example.net,0960,2006-08-20
625,E****** Mendonça,670.***.***-**,s*****@example.com,5853,2006-03-18
731,M***** Barbosa,874.***.***-**,c**********@example.com,5198,2006-11-22
773,G******** Araújo,178.***.***-**,p**********@example.net,5999,2006-12-19
776,J**** Rocha,045.***.***-**,j************@example.org,6615,2006-05-22
859,D** Pinto,210.***.***-**,o*******@example.org,8562,2006-03-01
990,S**** Campos,026.***.***-**,i**************@example.net,1695,2006-08-01
1008,C******* Moreira,027.***.***-**,d************@example.org,3400,2006-09-05
1055,M**** Araújo,963.***.***-**,m******************@example.org,6249,2006-05-02
1220,M****** Cruz,539.***.***-**,a**********@example.org,2008,2006-07-28
1270,H****** Mota,426.***.***-**,s************@example.org,5866,2006-12-16
1622,R***** Alves,076.***.***-**,a********@example.net,7703,2006-08-27
1691,I****** Farias,856.***.***-**,o********@example.org,8481,2006-12-04
1701,A***** Gonçalves,579.***.***-**,d***********@example.org,9831,2006-09-16
1730,O***** Teixeira,593.***.***-**,z****@example.net,2723,2006-07-01
1754,I******* Neves,643.***.***-**,d*************@example.com,3001,2006-06-22
1864,M***** Abreu,305.***.***-**,g****@example.org,6199,2006-12-20
1884,E*** Moura,413.***.***-**,p*****************@example.com,1520,2006-04-07
1899,F******* Azevedo,217.***.***-**,a*****************@example.com,2461,2006-08-29
1980,S*** Garcia,759.***.***-**,p**********@example.net,2144,2006-05-18
2118,D*** Conceição,895.***.***-**,q*******@example.com,8851,2006-12-28
2164,P**** Borges,451.***.***-**,l***********@example.net,9833,2006-11-18
2236,M***** Souza,587.***.***-**,l********@example.com,9560,2006-12-25
2349,O***** Gomes,319.***.***-**,y**************@example.net,4404,2006-07-05
2450,Z** Abreu,032.***.***-**,p**********@example.com,3272,2006-04-03
2518,L*** Almeida,142.***.***-**,a************@example.com,0412,2006-02-28
2556,D*** Lopes,723.***.***-**,g****************@example.net,4143,2006-04-13
2558,S*** Campos,354.***.***-**,k*******@example.net,0493,2006-08-06
2567,A** Pereira,174.***.***-**,g**************@example.com,2242,2006-04-18
2617,T***** Machado,621.***.***-**,g********@example.org,4683,2006-12-21
2654,A***** Machado,741.***.***-**,m************@example.net,2591,2006-08-02
2695,A**** Nunes,240.***.***-**,p***********@example.org,3854,2006-11-08
2709,D** Viana,497.***.***-**,j**************@example.org,8826,2006-09-19
2733,B**** Nunes,037.***.***-**,d*********@example.net,2516,2006-10-03
2734,D**** Cirino,547.***.***-**,a***********@example.org,2838,2006-04-04
2878,M**** Albuquerque,406.***.***-**,m****************@example.net,9906,2006-03-11
2962,J*** Correia,645.***.***-**,h*************@example.com,7085,2006-05-17
2964,L** Paz,410.***.***-**,a***************@example.org,1236,2006-03-16
3229,M**** Sousa,027.***.***-**,y**********@example.com,5265,2006-10-11
3235,F******** Novaes,245.***.***-**,p***************@example.org,7473,2006-02-27
3240,A** Siqueira,486.***.***-**,g**************@example.org,8621,2006-06-19
3309,S*** Mendonça,182.***.***-**,c*****************@example.org,2032,2006-02-02
3395,A** Sousa,061.***.***-**,d******@example.org,4109,2006-04-12
3587,Í*** Teixeira,594.***.***-**,z*******@example.com,2298,2006-11-13
3593,M****** Barros,570.***.***-**,m*************@example.com,9676,2006-11-04
3602,L*** Farias,472.***.***-**,a************@example.org,2110,2006-03-05
3657,E**** Freitas,603.***.***-**,a*******@example.net,8166,2006-09-18
3698,S****** Sousa,451.***.***-**,o*******@example.com,1814,2006-10-29
3773,M**** Costela,275.***.***-**,o***************@example.org,7703,2006-10-30
3935,G******* Abreu,962.***.***-**,q******@example.net,8998,2006-04-07
3963,T******* Grande,645.***.***-**,c**************@example.com,7045,2006-04-19
4059,S***** Conceição,590.***.***-**,c*********************@example.net,4956,2006-10-15
4143,G******* Pacheco,304.***.***-**,a***********@example.org,6340,2006-10-09
4158,S** Araújo,712.***.***-**,b*****@example.com,5730,2006-12-16
4234,A** Gonçalves,270.***.***-**,d**************@example.com,3249,2006-08-07
4357,D** Cunha,956.***.***-**,u****@example.org,7092,2006-04-16
4481,A** Mata,718.***.***-**,g***********@example.com,8943,2006-11-24
4485,B***** Rosa,978.***.***-**,a******@example.com,5924,2006-01-18
4615,D*** Sousa,168.***.***-**,a****************@example.net,5562,2006-04-19
4703,A***** Albuquerque,296.***.***-**,a****************@example.com,1700,2006-03-27
4722,L*** Silva,341.***.***-**,z******@example.com,0258,2006-01-04
4762,M****** Barbosa,093.***.***-**,c**********@example.org,5799,2006-06-09
4892,C*** Vargas,605.***.***-**,l***********@example.org,0777,2006-10-17
4897,S******* Gonçalves,369.***.***-**,a**********@example.org,7627,2006-07-02
4940,S** Almeida,195.***.***-**,a******@example.net,8624,2006-09-25
4946,D** Freitas,319.***.***-**,l************@example.net,0128,2006-06-17
5010,J*** Martins,650.***.***-**,c*************@example.com,5629,2006-06-28
5048,B****** Moraes,621.***.***-**,c*******@example.org,1612,2006-07-05
5062,B**** Dias,649.***.***-**,m************@example.com,4233,2006-07-20
5152,D** Lopes,781.***.***-**,a***************@example.org,4407,2006-09-18
5269,M***** Cirino,906.***.***-**,e************@example.org,1666,2006-03-10
