id,nome,cpf,email,telefone,data_nascimento
100,A****** Jesus,138.***.***-**,m******************@example.net,0198,1964-06-30
126,R***** Santos,954.***.***-**,m**************@example.org,8315,1964-09-25
149,S** Grande,312.***.***-**,g*********@example.com,8802,1964-12-15
299,L****** Jesus,540.***.***-**,s**********@example.org,7751,1964-03-05
365,A** Cavalcanti,928.***.***-**,c**********************@example.com,1325,1964-05-12
379,L*** Moraes,642.***.***-**,m************@example.com,1382,1964-08-06
416,D** Lima,574.***.***-**,r***********@example.com,9619,1964-07-07
422,H******* Mata,268.***.***-**,b******@example.com,9343,1964-03-30
465,E**** Vieira,803.***.***-**,b*******@example.com,7248,1964-07-21
483,L*** Correia,745.***.***-**,m************@example.com,9819,1964-09-24
553,L**** Porto,693.***.***-**,c**********@example.com,1159,1964-01-24
642,D***** Gonçalves,684.***.***-**,p*******@example.org,9210,1964-10-06
674,M**** Cirino,548.***.***-**,e*******@example.com,7661,1964-01-15
705,K**** Nunes,472.***.***-**,a******@example.com,1674,1964-09-27
733,T***** Paz,458.***.***-**,s*******@example.net,9057,1964-09-27
740,C*** Peixoto,304.***.***-**,o*******@example.org,8771,1964-03-02
758,S** Martins,982.***.***-**,p*****************@example.com,7232,1964-08-25
805,D*** Paz,624.***.***-**,d**********@example.net,7491,1964-08-20
981,A****** Paz,052.***.***-**,k******@example.net,7935,1964-06-07
985,S**** Leão,607.***.***-**,q******@example.net,6164,1964-02-22
1053,A** Pires,134.***.***-**,z****@example.com,0214,1964-10-13
1100,J*** Rocha,659.***.***-**,a**********@example.org,7100,1964-10-29
1129,J*** Rezende,930.***.***-**,l******@example.net,4689,1964-06-30
1181,H****** Rodrigues,017.***.***-**,n********@example.com,1006,1964-08-16
1186,C****** Pacheco,027.***.***-**,e******@example.org,9197,1964-11-10
1224,Á***** Luz,032.***.***-**,t*****@example.net,4597,1964-12-11
1237,L******* Azevedo,798.***.***-**,t**********@example.net,5173,1964-02-19
1280,D*** Paz,504.***.***-**,m***************@example.com,6702,1964-11-15
1325,M**** Pimenta,182.***.***-**,b*******@example.net,1521,1964-10-09
1427,I****** Pimenta,391.***.***-**,m************@example.org,4069,1964-10-28
1458,F******* Pires,128.***.***-**,b***********@example.net,6811,1964-01-17
1526,B******* Jesus,780.***.***-**,a*****************@example.com,4319,1964-04-20
1549,D***** Leão,472.***.***-**,a*******@example.com,3037,1964-11-07
1801,D*** Silveira,870.***.***-**,d*******@example.org,7503,1964-07-24
1871,S** Martins,014.***.***-**,m*********@example.com,2284,1964-04-02
1922,G*** Pimenta,315.***.***-**,m*****************@example.net,1307,1964-10-19
1957,F******* Guerra,826.***.***-**,p********@example.com,9934,1964-07-29
2005,Z** Gomes,725.***.***-**,c*****@example.com,7304,1964-09-21
2151,D*** Costela,697.***.***-**,c******@example.com,4164,1964-02-15
2414,L**** Freitas,754.***.***-**,f*****@example.org,2904,1964-04-17
2501,J*** Aragão,032.***.***-**,j***************@example.com,0865,1964-07-29
2506,S** Pinto,760.***.***-**,l********@example.org,7705,1964-02-22
2588,R****** Freitas,265.***.***-**,r******@example.com,1759,1964-11-09
2618,S**** Mata,649.***.***-**,k**********@example.org,3977,1964-05-02
2641,G******** Cunha,135.***.***-**,i*****@example.org,4732,1964-11-16
2842,A** Vieira,049.***.***-**,b**********@example.com,6257,1964-09-30
3082,S** Rodrigues,291.***.***-**,f*********@example.net,4245,1964-02-25
3092,J*** Ferreira,209.***.***-**,l********@example.com,7529,1964-11-04
3302,H****** Caldeira,867.***.***-**,a********@example.net,9818,1964-10-22
3312,C***** Moreira,643.***.***-**,c***********@example.com,0593,1964-07-24
3345,S*** Costela,572.***.***-**,l**********@example.net,4694,1964-10-16
3418,A** Rocha,784.***.***-**,l******@example.org,2981,1964-01-21
3563,F******* Azevedo,024.***.***-**,m**********@example.org,4690,1964-11-07
3667,E******** Viana,814.***.***-**,m************@example.com,2086,1964-04-20
3668,A******** Barbosa,921.***.***-**,m**************@example.net,8857,1964-05-23
3764,R*** Rodrigues,613.***.***-**,l*********@example.com,9409,1964-09-30
3803,B**** Monteiro,562.***.***-**,l*********@example.net,5636,1964-01-03
3826,M**** Monteiro,325.***.***-**,b********@example.com,6082,1964-05-03
3930,S*** Melo,243.***.***-**,g***********@example.com,3646,1964-10-08
3991,J*** Borges,869.***.***-**,c************@example.com,7696,1964-02-21
4041,S**** Nunes,482.***.***-**,m************@example.org,7862,1964-05-21
4064,M***** Garcia,619.***.***-**,i********@example.net,5852,1964-11-29
