id,nome,cpf,email,telefone,data_nascimento
6,D** Silveira,541.***.***-**,d******@example.com,4831,1992-03-23
91,M**** Rios,512.***.***-**,j********@example.com,4799,1992-11-10
163,D*** Santos,052.***.***-**,h*****@example.net,9750,1992-06-24
175,I*** Gomes,168.***.***-**,m*******@example.com,0185,1992-09-20
274,B**** Vieira,612.***.***-**,a******@example.net,3532,1992-01-06
404,A** Mendes,583.***.***-**,p**********@example.org,6777,1992-10-28
429,J****** Cavalcanti,437.***.***-**,c**************@example.net,8022,1992-10-10
433,S**** Mota,380.***.***-**,a**********@example.net,9283,1992-10-07
486,E*** Cardoso,397.***.***-**,a*************@example.net,6196,1992-02-17
492,J*** Gomes,634.***.***-**,s******@example.net,7302,1992-10-27
594,C***** Cavalcanti,937.***.***-**,m************@example.com,3576,1992-05-27
798,M****** Aparecida,274.***.***-**,l***********@example.com,6988,1992-08-10
836,D**** Gonçalves,985.***.***-**,f*********@example.com,5998,1992-09-21
843,C**** Fonseca,863.***.***-**,t******@example.net,5583,1992-11-25
847,S*** Azevedo,285.***.***-**,g**********@example.com,1607,1992-09-24
886,E**** Barbosa,085.***.***-**,a**********@example.org,8581,1992-08-13
998,D*** Aparecida,172.***.***-**,d*****@example.net,9076,1992-08-10
1067,D*** Aparecida,324.***.***-**,e**********@example.com,9697,1992-12-04
1071,A*** Cassiano,352.***.***-**,l*****@example.org,6287,1992-02-21
1203,A**** Sales,652.***.***-**,c*********@example.com,7783,1992-05-19
1238,D*** Guerra,423.***.***-**,l******@example.net,3966,1992-02-23
1258,I**** Pimenta,410.***.***-**,r*****@example.net,5232,1992-10-28
1285,M**** Siqueira,269.***.***-**,l********************@example.com,9792,1992-10-14
1372,M****** Fonseca,179.***.***-**,f******************@example.com,9146,1992-12-05
1398,S*** Sá,465.***.***-**,i******@example.net,4581,1992-03-16
1459,G*** Oliveira,365.***.***-**,a******************@example.org,8027,1992-10-22
1484,O***** Borges,124.***.***-**,s*****@example.org,0077,1992-02-27
1606,I** Fogaça,397.***.***-**,c**************@example.net,4246,1992-09-16
1609,O***** Monteiro,408.***.***-**,d************@example.org,8628,1992-07-03
1630,L**** Mendes,519.***.***-**,q********@example.com,8473,1992-07-26
1664,L****** Santos,350.***.***-**,v********@example.org,7554,1992-01-29
1796,F******* Novais,315.***.***-**,m**********@example.net,4216,1992-06-29
1803,D*** Grande,234.***.***-**,k******@example.org,4864,1992-11-09
1831,F******* Rocha,042.***.***-**,u*****@example.com,4984,1992-12-05
1894,A****** Correia,408.***.***-**,p*******@example.org,2472,1992-12-13
2007,M****** Campos,853.***.***-**,d**************@example.org,9334,1992-02-12
2020,K****** Sá,523.***.***-**,e******@example.org,7800,1992-02-23
2029,L**** Caldeira,086.***.***-**,d**********@example.net,8950,1992-08-05
2085,J*** Cavalcante,265.***.***-**,k*******@example.org,3313,1992-12-14
2098,C***** Rocha,632.***.***-**,i*******@example.org,4531,1992-06-13
2116,I***** Albuquerque,518.***.***-**,m************@example.com,1316,1992-11-18
2124,J*** Cavalcanti,075.***.***-**,j**********@example.com,3983,1992-01-14
2146,R****** Ribeiro,314.***.***-**,m*********@example.org,8872,1992-04-07
2184,C*** Pereira,129.***.***-**,m***********@example.net,4064,1992-02-10
2196,J*** Oliveira,321.***.***-**,c*****@example.org,6254,1992-01-02
2201,M**** Gonçalves,863.***.***-**,b***********@example.org,1742,1992-01-01
2234,R***** Novaes,320.***.***-**,o******@example.org,7090,1992-03-20
2244,D***** Duarte,648.***.***-**,m*************@example.org,9557,1992-11-28
2297,C******* Garcia,293.***.***-**,l*****@example.com,5893,1992-03-23
2347,S**** Garcia,389.***.***-**,m*****@example.net,4314,1992-11-24
2386,H****** Câmara,308.***.***-**,o***********@example.org,6863,1992-06-11
2409,T*** Rodrigues,943.***.***-**,a**********@example.org,0087,1992-07-05
2436,D*** Rios,316.***.***-**,g***************@example.net,1585,1992-07-16
2452,J*** Luz,712.***.***-**,l***********@example.com,2974,1992-07-10
2589,A** Cunha,032.***.***-**,j*****@example.com,0488,1992-06-07
2675,D** Pinto,413.***.***-**,z******@example.org,7421,1992-04-14
2824,S**** Silva,249.***.***-**,s*******@example.com,4242,1992-08-10
2863,O*** Pastor,530.***.***-**,a*************@example.org,4237,1992-03-26
2926,A****** Fogaça,452.***.***-**,a*******@example.org,5275,1992-12-31
3010,G****** Moraes,629.***.***-**,r*****@example.net,5134,1992-09-06
3018,J*** Cavalcanti,246.***.***-**,a******@example.net,6820,1992-06-12
3020,E**** Costa,451.***.***-**,m***************@example.net,4267,1992-04-24
3078,Z** Rios,731.***.***-**,m********@example.org,1541,1992-04-28
3119,I*** Silva,204.***.***-**,p******************@example.net,5476,1992-08-21
